source_id,local_path,bytes,observed_sha256
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/pix/suzy_cover.jpg,1753104,f4ce20ef00b96d15272b20fe9077daed52bc363faa2b24f5624604999831af0b
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/pix/suzy_cover.png,4188082,d3b8c26227c92ae840bffe27f2eca0a0346f335338bc96ac278e9ad31f0aae04
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/pix/suzy_cover_squeezed.png,3466438,2ef8f264b8d5b79cdd1c889d6564d73b60d3147433064b064cb0ae07d374a205
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/plot_action.sage,11078,5d2c29125b1342d6b27a83a96c3d46ba0c1bfbce43e1a389778f5109b6a511ca
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/preface.tex,8299,e7ac41bcbf5e3b430c338442dc781fc9671c5c5fe835a52139c3766bce5acb91
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/python/guessing_game.py,621,f9d5a54d6889b6255c30a1ee71c2611ea7ac17b0f160a3c02d75c9e29ea2550f
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/runlab.sh,462,23c0a5d61dfb9bfad05408adbaaff053a6c360b39e85e46272d5533531c6ac63
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/sage-check/gauss.sage,2717,171b9305ab08a1d0309fe512e8dc8176bdbe69b3b45c70f13a0a7415f213d799
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/sage-check/maps.sage,1117,76a5ee5fa45fb6e6d949de90164317ad1985120f32c90760c3913693437542c3
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/sage-check/matrices.sage,2466,20d0b3d9c60138a7e74dd1ae6f2da6e9d5fbbfbd306d63beb2a9b1d9e18de9f9
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/sage-check/spaces.sage,2526,a90040be3d241d799eed4c7989c18df75c3fd5bc0066b7f9cf85ce236a0285a4
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/sage/gauss_method.sage,3308,64ff84d63a1db52df9a6cdc4268ee39a005f6f75f18c4c18fcfb3027e28cb8cf
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/sage/gauss_method_latex.sage,7660,a680ebc0d68d85c1f54221e911aea48f82f6780ed04c9d2c97d95aded846c017
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/sage/normal_curve.sage,413,4e1fd85d738a17e13411ee21f80150263cebbfdaeb5861d2886488119ef25af0
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/sage/plot_action.sage,2261,8e2a08e05dc75fd67909b974be553f7899af8321bcc3ae9dd84fa59e67601e44
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/sageintro.tex,26205,b2554630d1b737d03a319380bca0d9044bf26eacdb9a92e663bd75c1fc0849f6
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/spaces.tex,11713,72bfa82141533ef9449f46e1a10f414595caadeb0e4de7925e35ffa405b3d7a0
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/lab/svd.tex,36284,b62975d845c0b9690ca99e30be753fea4e89a03c44152248490da07fc9c6124a
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/latexmkrc,7205,5cb08aa51d69e8760c39f8df824fa5845654c5807921f2918b930c3eb1ecc2df
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/bridges.sage,1372,8cb9c8e12709c3f498cb5784e5952fc5128b6dd85eb4144f00ee0fbfa26b6691
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/currency.sage,395,180cedc3605b7df7d3c43c9aa829982b64a0b9696710bc9d3d4521522deb8cd4
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/lstsqs.sage,304,484e45b924306ef08254ad1e2a2d80526d31409f6fa48d32e0c3657fea16e77e
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/lstsqs1.dat,30,e02fd1f820832d8c72de7aa04286ddf7c9e5698b255f7bee9f39e5516d905041
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/lstsqs2.dat,798,9e20c56693e76faa76a5e9d83e979d5fb7d89789f92a814406e60cd05e07d3bd
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/lstsqs3.dat,640,28ea2cbe4765cefe6c13c1de3804a2cc1761bead265b6df07294365776b743e5
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/lstsqs4.dat,608,fc9e44aeabee20bedae6cba9c22a87239027174dd299a01623c1d036979964ac
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/lstsqs5.dat,205,bacc8ebc02a3a2ff4f40951beb54508166a62f2f66e4e5a7df3b2b4132f50d70
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/lstsqs6.dat,87,9014f2a7e8240467c123d0df48b7637fbea00d22869a59a8a2172a90172dcfd2
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/lstsqs7.dat,133,0677dbd4f891488600f9b995c0e0e8b833ef66e72ff60aa4396e7499c8f6aabb
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/lstsqs8.dat,147,4d56a6e384387f64ae4e7b2259d3567455446d442aeaf5e61e70ac1e7593403a
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/lstsqs9.dat,111,16b807d8a54e2f11c663b37c3ac36ec198b0cc0fe335727890e59ebcc7d38191
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/markov.sage,2271,55a067819e8ed9971c910df13b03bbff26763c71632b1c19a8eee79549ce98cf
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/mile.sage,503,0c3226252bf0f5de411346804677ef95641647bc7e729a5707f2c2189920d156
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/bin/moneyball.sage,2016,f52b12368ff1e4abbd5b232d0b5fe41035e2be8f10d846694d63bccd80730232
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/erlang.tex,22587,516f3569c16e310d348aa91b2d8f95e656bd67273caa815e173b2f46b3e403db
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/homogeom.tex,29295,b578c49c4fd09ff9866b37aa6cea9a6b95ecf6720a54bc62f9713e2bc8ebd199
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/lstsqs.tex,49136,36572a0ad7e60fa16763fc1d2fdb8185e46a5844acffcc84e1948713b2269266
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/magicsqs.tex,27035,ce25f1ad2c483e50e3135afeb6d63a0937b6605b597bec3dec9e9792355cf41f
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/map1.tex,117925,d453f25072bdcef266eefc5dde031432a1c19f7ac868bf657c6db212c4561101
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/map2.tex,127720,3150ad611b8f9750c1a295b33a6378c24111522659f594ec1f13aae4112635ec
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/map3.tex,135188,7352e57a088ae6df1e0442b1b79ea63a4b6d3323a1dcb37e0232936495597f66
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/map4.tex,205176,22e3b672641012b1394e1254212e7acf93634059bc1c3e89077592b2a44b147b
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/map5.tex,98442,3bb9dab62606f219408d309ce74454e42bd9c91ef4782d84511fd1bf3a43f95a
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/map6.tex,158794,792add91ce111f39b5d1d845abdc4a83b2c74999e3df75edd9477cc7895f8310
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/markov.tex,71714,8d4f6e51be930e0ab65d1b73bce83ed4c9eb7d4aa0452f467906e2e39005ecaa
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/mp/ch3.mp,157894,a5aa322976338e9fd8153e71f9c78eacd5e015bc6870350334947cf04429fd60
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/pix/LoShu.png,24519,5c68659b65af0e31eccb61acc136f5c3477427a22ef2f758cf9a43903b11f37f
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/pix/Melencolia.jpg,1627616,c98ef419391a654ab268fa18aa3564835a757606add6cecaa1d1aa07df28975a
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/pix/Melencoliadetail.jpg,150640,cca465131f522bd5d0241757b4064d4db884d11d66517aa826dc9758a3401223
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/pix/bridges.pdf,7311,d7f21614b48837fc268f0ef279e8178bbd6b0c7f6e8ff2ee799538cf9027e8f2
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/pix/bridges.sage.py,2383,0a8966e898274bd795a55ee1ef48f126183c73c9997e03fc7dbc0534bfda7638
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/pix/four_minute_mile.pdf,50120,a5fe646262bb42fbf201059ce5a4f405fb13732283bc66aaa1e48eb5f25ff4ae
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/pix/learn5.eps,11574,4ae0314eb823b7085348c9691f0ab5f5e0e30e277d416f44a792b7ed153efd3f
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/pix/learn5.pdf,5134,611dce6daa57dab15dfd6eb18c0eca3c43cab025261584b6a5f50fc38e1e97e6
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/pix/moneyball.pdf,50281,4dcc37be1bd528ceb953de1070a9263fb5743695a8b921741b5953285b7de4df
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/pix/mpxerr.pdf,233734,54aa9eb67371d7c44591ad0ce658e3f7d7eca94983dd2a74d31cbacdd14c6cb4
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/pix/ws.eps,12091,2b14d7f04f630a2fd5c072d0d814c6367f7e77bd7e39921ec46895cf9016b8ea
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/map/pix/ws.pdf,5781,f633a32038a2fb9257ba1db0af5ffd681675801fa8af49885ac9aab4275c3d3b
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/mp/3d.mp,34697,bf617cb8db9da10b4803c9debd6eafd2e5a7d66513c19fda994faf88e00d1fa2
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/mp/README,459,e521d6e9f322953617684ea8ab1f0928de2cfbae5702102af6bdde4d3e17e160
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/mp/arrow.mp,4709,8edf00afb0f1ed48d56c0eaf53f41ecbd667270d6e28a214675e92bbb15a58ec
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/mp/book.mp,50050,3420fab739b833e0e3238d80fff45c8d87699aa7a88708b6c0ff78f2c97b77bd
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/mp/compile_mp.sh,273,a38348dbae7e996abc58e53e7707c88b7d3219b2e951d00813cad1ed181f6f97
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/mp/dotprod.mp,153,142558dc3ab4d4985ffccba5b8652e9ac57772591a44fac21acf96be3528e360
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/mp/jh.mp,12603,8dc2659f53a303f5ab800e387aab9fb261136568ab47255130096dbaf2e2e48c
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/mp/jh3d.mp,2587,bb50b4854e143b8ae635852fc9ae786fa6942aef08a88cac738a480252ad78ac
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/mp/test.tex,253,0a00628cdea581f9108fa9eb040d2e5b28a0adb1c463723a219c45d89845d174
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/mp/venn.mp,7800,c2c8c58f81306ba5d59b7b83ac8e74a880d4ab7fd18add0d4b8ac9d89157d2f7
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/pref/pref.tex,13269,bab2dc56211ee32e3073f42d5bf1a592f8dd24089c2941f99f74701b09771b38
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/publicationdate.tex,71,4cb93c4098cb0277019ad24b7f7acf190f375d3f47fbd0ab83e23b3132a7fdef
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/README,195,caed157784bf09d9128aae4e6a7003a381d7b9e1b306d405bd3bc45f15f5e35e
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/handin/handin-1.tex,3104,8c6c4200e4cb49ca2715cbf06250fb76108157170c27a6c6b558f670ceada680
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/handin/handin-2.tex,3493,b6d5647d7a7785268a6c11a59c9d40172cffb1f7b1c288ff6bb70e6498c8d86e
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/handin/handin-3.tex,2148,245cdefefbc047b895199f7a30d9673156d157a043beefb56aa78f75eeab6822
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/handin/handin-4.tex,3216,c9f5720c48d20f004fbea82f2b2788e2f45d72e1dfd2be2c10fa5757ece307df
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/handin/handin-5.tex,3583,1ffa3a3b62e06cb5ff08e82b1ed5b72018aec10996b26f1f792dc7dbd40eac6c
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/handin/handin-6.tex,2494,a6dc1cf8a0b2d287698ad1e4fa42cd3dce29ac2a0e8a2d2246bf14ccc99b22f4
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/handin/handin-7.tex,1808,d38d18bc9401ef9773faec6e6ceb004a78f70bb9a28bd9b510aa0f7afc53c06a
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/handin/handin-8.tex,4408,cfe3f6c0f899242d0c102b3788a31082ef0f24d62ac1bf53ef3f0f9ff57f3f28
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/handin/handin-9.tex,2559,ce67b4b69022a6138e485c35425aea7e8dcbdb48eefe7d20409a325e79804cb3
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/handin/midterm.tex,10060,bc7a9b7ba8abad3464c0abafb1cb3cafc29721a57ea68183859a9ecc85abe5ba
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/determinants/Four-I.tex,5489,873a499af2f38f889b1b3c3c3907f68322aacd4cb777de86ef2f7c9d236f3569
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/determinants/Four-II.tex,6115,d3395a665e8ed1d1ac7e6e6d40ba3504c14f380e0da232e3ea544b0a8ba12a8b
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/determinants/Four-III.tex,5133,4a42d489e16c024cb3c14c513106a0bc4ccf042ef12f8e9a6b8908b0b4957829
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/determinants/asy/det.asy,7096,a692f4a371147dbc46f8a3608501b510881875e35f427bb98784330e2691df69
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/gauss_method.sage,7123,9bd11761c6d584999d688f7e0ca2e1f946cf20631164a2f7219736166fdc891b
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/jc/Five-II.tex,4380,cb602a30b0a07afb5779d5f443dbc56aed474c7dbd395bf1b14780b853af5653
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/jc/Five-IIa.tex,7877,b68e3b7476be656bd4ab72bc677154692a019c09464d6575fc3808c9134878b0
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/jc/Five-IIb.tex,6019,7d65eaa853e149603289b406a19dd7a48e234c7f953d2b7d76adbf6c4541dff2
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/jc/Five-IIc.tex,6401,9fb1f0c24c9189484fef5adf2e2a9320b5dd828b1e147043dc1c9fdef8a3b85d
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/jc/Five-IId.tex,3672,a1c64da748caff426af8f9f6fc6d06e03534c201f4bbba5bed277bc30950642c
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/linear-systems/One-I-2.tex,5699,1525f8855dca33f35055135af9d0041f8b323ea4f0c797eb8072ac229a9784a5
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/linear-systems/One-I-3.tex,4131,0b5f606752ce23d10a16fe11fb0cdc716fda9f2742255fcf5233259b176f23b4
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/linear-systems/One-III.tex,3572,5add603726d814699cd9d99d3afa9a0e4a15ad33f89ca301fec5848df7f1df2b
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-I.tex,9131,94e15e58d4ca8dced7aa2a0e7563584bfe4bc74f07c6739c6f31157a430ec32b
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-II.tex,1319,3f321fcb1501f7348d1a8b5ca5977c2a317eb6898c2ca620b8768007504c21de
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-III.tex,6209,a5388c643f915ce050f98978ca25169fa2f71a69ec390424323821fad7e3ad34
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-IIa.tex,6264,f6347cfd8f1549fe5bceb0fc4575193e085fe6380179d6bd9ad8e5c8140968d0
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-IIb.tex,8187,3c5ef82792e804b8177e26e31896e06437cdebaf0dcf3f6be0be8fd13116bbb5
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-IIc.tex,3707,eb7000a49a18b69de55e9dd8eab4e503f32941416ae02ec81fb96e6b1231f022
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-IV.tex,10526,fd0e55d239b8d96c9d6f31e4438796040e5585b9084310a29831b5fe4207b337
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-IVa.tex,4619,7dd7770bf39221b575cc315425a986e36d63c91edc7ca10a52369fbb474fc77d
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-IVb.tex,6688,3d8d305ae9fe3c152faef169021a464bd41c9c6db98a6508852b5e4cd02d3080
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-IVc.tex,4285,ba4dc1233688054e1256975608928f0e35a52e542a96ac7e1b52b54cc15fd4d9
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-Ia.tex,6087,3f9212f70ac4ec4ac58f47b215c66ecea6ce80cc0f822839cc1215569f5c3210
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-Ib.tex,4824,6c8e64ec437992e50a411e5d60377d260e8f77a2d0d8cfbe3970795f951f2bd5
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-V.tex,5854,1f535b07d5d01f66373e39e6fc853b8d88e1918d0e037853396b44fc01087cf1
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-Va.tex,8536,53a102c441eb8645fa60505a977aa3b18b31a31a4358a3342fd84d9adff131df
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/Three-Vb.tex,11624,adb857035afaaa10cadc18b6447100cfd496f4548cc72832a20877454d63b453
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/map/asy/map.asy,15797,d452146eba2d2bd21077ffeb63e6a290230c359e1b3303bbd0e43791fb459be7
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/vector-spaces/Two-I.1.tex,2934,7987dc4e2e238ec42d1465b77e0a4333409460fd845c9f300811dfd495444271
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/vector-spaces/Two-I.1b.tex,6914,d00bd239ae8e062f2e7bbe1e16b9765a3e321165c7b60a021d91740d0fc24507
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/vector-spaces/Two-I.2.tex,5916,6fa8a1fc4d425c5fb0860a423e63fe51c9d7ca5ce2134f004c7ef4e2a2b06cf3
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/vector-spaces/Two-II.tex,1134,5f53b36e1c794ccec734d3ecd7558cda054de00b3142bd135fd1efeb584793aa
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/vector-spaces/Two-III-1.tex,4473,296a26eb4ad0fe93e207b7a8f6e4af514e1ab8a87dcd24bb164ba82235aeda3f
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/flipped/inclass/vector-spaces/asy/vs.asy,19901,45b95500b3e42fa8590a62baae2c51fce933ca9cffe452f23753d867443b7f26
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/17_problems_1.tex,1914,9e73d43a33a468cad34d4e9f9552d8e191c065661cb031549f5b408b22f7dc42
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/17_problems_2.tex,7568,505773c851dab3a10fd00a053908c0397e689a0e37505c8652ace68d7a4dd96e
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/17_problems_3.tex,4336,c385055b7c6dedd784e1799c21da2742431479dc8573d403a36525ee3513f54c
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/17_problems_4.tex,2274,9be261328436fe48b43dc60f8d02de9b20a2498f0ad14062b765c23a8cdccf00
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/17_problems_5.tex,2311,08e94dce439eb98f941a6562ea51e72900c08b2572421209a09fcf13b4fd1c9b
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/17_solutions_1.tex,9289,798ab5ec1fdd5982a7f9410be0889957a95b983b0995c039a0693ecbb39b11ad
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/2014_fa_1.tex,13629,6a53d0578fbfe058c35e269ba0cb3ca4deffb341b6d3d66f08fc2a3f3e858aad
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/2014_fa_2.tex,10026,2c004264526fb93743f424945f504ca47c103ea3c08dec6337cf8e51f6a650f6
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/2014_fa_final.tex,12042,19c13742e90afc1b0c539efbdee1363acf95fce18b23de3058a4c827cce2e837
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/2017_aj_1.tex,13762,f1b270dae6bcd73f5301820ce76e4c2bf4107ff55e15b0f4524007f965a10514
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/2017_fa_1a.tex,15484,31498c9290109b07c25ad4d7678729a58fc4a476620adec631c885b572e7c0c1
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/2017_fa_1b.tex,12755,e37e639c29ea5cf3a02c22e39e3f0a95c105dfddc82cc7395376afaf43b619cb
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/2017_fa_2.tex,8498,8e0f33658bb7bd29622104d8e801b6b5bf3100114f10cb38af98bcd7dfbc602d
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/2017_fa_2a.tex,8155,2dbc5f77ffad8ad8d77b90cdf25f4b730be62b7d8f772886a2a18fcb21c7e5e2
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/2017_fa_2b.tex,8131,b95800dd7175635c7f825ed38b018095c7f2200c8d48ae3566c2e68d898c432b
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/2017_fa_finala.tex,10805,06df67f26fee24a5a24c879c6ee7d156de1dfcd75a05063e6c68decc213d4dc6
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/2017_fa_finalb.tex,12452,a5d6fedf753465fd83a0b5ee1693eedbb96bc42fa42ad0358ad68d059aa64b52
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/answers.tex,191,029f0da6df8aeee768bca9fbdbce9294505c0acd0640f47957805ac0bec6992a
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/examjh.cls,4125,5db691dd67323f4d880d24bd90ed107427aeb21f2370c1f3001a98d92ab26db8
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/problems_1.tex,1750,f4a783468f96387ad8e2a0fe16225ba6d666d27219f7bfbdebb5ec0393f6507e
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/problems_2.tex,1919,602ff1d8e95ffd01f190be4c382102cab05aeb49c02f96067e53f321aac92d5f
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/problems_3.tex,1416,f3f60380e54d8dda338609830ce15e15ce0d50c47b5248e378660bb650fbea07
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/problems_4.tex,1416,f3f60380e54d8dda338609830ce15e15ce0d50c47b5248e378660bb650fbea07
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/problems_5.tex,1379,f53b83dbd929b938e740f392538c6268316f32af26f3782e15458eb9f8193a05
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/problems_6.tex,2111,8202f7877ecb95a1bfe8bb36a5a17a8d5fbefccc424d6335b10604059df64cc5
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/problems_7.tex,2828,c6f4703b2efdad64bbf7d81360234f79953723386a3440e2e007dbb8dce78746
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/problems_8.tex,1887,55061c299c69082224032b1fb9ba043dfc51268d2ff0cce29610740024c2fb81
B40-id,downloads/hefferon-linear-algebra-id/source/linear-algebra/src/question-bank/jh/problems_9.tex,2429,3769c8513c2937cacd091bf489b2d4250a865fbe88c6e8f8dc29af3dfd9d3a09
