event_id,language_target_id,language_target_label,package_intervention_id,country_region_subtag,country_iso3,stage_identity_status,stage_ids_json,stage_scope_raw_json,endpoint_id,endpoint_operational_status,horizon_months,horizon_basis,population_measure_id,population_event_role,population_denominator_id,population_numerator_event_id,source_population_unit,normalization_status,normalization_multiplier,population_low_persons,population_base_persons,population_high_persons,person_basis_status,cohort_without_language_total_eligible,education_need_status,resource_gap_status,academic_nonoverlap_status,delivery_access_status,ecological_proxy_transport_status,ecological_proxy_assumption_ids_json,deficit_union_low,deficit_union_high,deficit_intersection_low,deficit_intersection_high,partial_identification_status,rankable_now,gap_codes_json
beneficiary-event:48be1611d1a4b628142df147,lang:unresolved-tag:cross-language-mathematical-structure-speech-rules-variable-names-decima:global-instantiate-by-language-local,"Cross-language mathematical structure; speech rules, variable names, decimal conventions, directionality, and braille math codes require locale-specific QA",,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],[],endpoint:0645dd3db832a689d75af79f,PACKAGE_AND_ENDPOINT_THRESHOLD_NOT_YET_DEFINED,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,,MISSING_POPULATION_MEASURE,,,,MISSING_POPULATION_MEASURE,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""package_intervention"",""person_unit_normalization"",""population_measure"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:881d85f321c32af9dd55574c,lang:unresolved-tag:cup-ik-cu-pig:united-states-cup-ik-cu-pig-communit,Cup’ik / Cu’pig,package:amar-usa-cupik,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",endpoint:52071aadeedc4e44da734ae5,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,,MISSING_POPULATION_MEASURE,,,,MISSING_POPULATION_MEASURE,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""population_measure"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:bf8c05d7a0877e279933b399,lang:unresolved-tag:dao-census-category:viet-nam-dao-ethnicity-proxy,Dao census category,package:sea-vn-dao-screen,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""foundational; primary; secondary transition; health/agriculture""]",endpoint:6a64217c20af4f35071a8ac2,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:e66c33ef9027d53a5e9a0943,PROXY_CONTEXT_OR_SHARED_DENOMINATOR,denominator:155702655f280e8950ad528b,population-event:55adb7414115a736b618a6f2,persons_ethnicity_proxy,NORMALIZED_IDENTITY_MULTIPLIER,1,,891151,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:478434bea2b6170798a52711,lang:unresolved-tag:fataluku:timor-leste-fataluku-l1-communities,Fataluku,package:sea-tl-fataluku,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""foundational; primary; Tetun bridge; health""]",endpoint:647ee22d116ae875d9b984ec,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:2d0b4ab1f76b6ddf5293fef8,LANGUAGE_REACH_CEILING,denominator:c43f972e87c970395baf0cdf,population-event:e2d61ee65cc7b31c4858d93b,persons_L1,NORMALIZED_IDENTITY_MULTIPLIER,1,,41500,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:1c8f3ace47e9d3318d7a944e,lang:unresolved-tag:forest-nenets:russian-arctic-and-sub-arctic-forest,Forest Nenets,package:amar-rus-forest-nenets,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",endpoint:2082f9277d32fbde0bcc9ee3,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:afafea95dd275726c602c270,LANGUAGE_REACH_CEILING,denominator:a6462a4433b331e37edbecdc,population-event:a685eb30f4286d1e2198a9db,persons_within_named_people_reporting_same_named_language_knowledge_shared_where_noted,NORMALIZED_IDENTITY_MULTIPLIER,1,,23768,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:50b70f607e6ef57f17ff164f,lang:unresolved-tag:galoli:timor-leste-galoli-l1-communities,Galoli,package:sea-tl-galoli,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""foundational; primary; Tetun bridge; health""]",endpoint:c83a7eeff0d4c75ea7919a64,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:64df0e1a866a4363b2c14c88,LANGUAGE_REACH_CEILING,denominator:7084fee823cff78eb2edad7e,population-event:143b0c7e733b74bd717b30d0,persons_L1,NORMALIZED_IDENTITY_MULTIPLIER,1,,16266,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:958d972e10ad3b4835293ade,lang:unresolved-tag:guarani-nandeva:paraguay-guarani-nandeva-people,Guaraní Ñandéva,package:amar-pry-guarani-nandeva,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",endpoint:7009ddacda159422659d882c,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:690404cf96ccb815a67471e7,PROXY_CONTEXT_OR_SHARED_DENOMINATOR,denominator:1a05ccb0a779dce5a9b54633,population-event:29b8e8f54ef4a2c266d208a1,persons_indigenous_identity_proxy,NORMALIZED_IDENTITY_MULTIPLIER,1,,3266,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:cbe5cd2f6c92635308bc03e6,lang:unresolved-tag:guarani-occidental:paraguay-guarani-occidental-people,Guaraní Occidental,package:amar-pry-guarani-occidental,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",endpoint:172ed861f2a1c9e4bb532b3d,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:b0d44a4ede0d71d52fcd5788,PROXY_CONTEXT_OR_SHARED_DENOMINATOR,denominator:e04948334e973e0eedb2b900,population-event:1852bd9bd2afe7209bb138ca,persons_indigenous_identity_proxy,NORMALIZED_IDENTITY_MULTIPLIER,1,,4090,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:6a1cd10f6af324295e9d8471,lang:unresolved-tag:haida-alaska-variety-required:united-states-haida-alaska-variety-r,Haida — Alaska variety required,package:amar-usa-haida,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",endpoint:e82a7d51ad996a1a0c5bc985,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,,MISSING_POPULATION_MEASURE,,,,MISSING_POPULATION_MEASURE,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""population_measure"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:4eced6cbbe0467457083519e,lang:unresolved-tag:highland-kichwa-exact-regional-variety-required:ecuador-highland-kichwa-exact-region,Highland Kichwa — exact regional variety required,package:amar-ecu-highland-kichwa-local,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",endpoint:7dfb205ea19d65a2e7c121e5,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:shared:shared-denominator:029:,PROXY_CONTEXT_OR_SHARED_DENOMINATOR,denominator:db61587bef841e5af14e3daf,population-event:117c41f9dd5234d7411a42ae,persons_indigenous_identity_aggregate_shared,NORMALIZED_IDENTITY_MULTIPLIER,1,,516286,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:d18b432ac7a8a00c8f585633,lang:unresolved-tag:hindko-census-category:pakistan-especially-khyber-pakhtunkh,Hindko (Census category),package:sa-pk-hindko-arab,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""A1-A2-D-B""]",endpoint:e2a2ad73217dc76a8ae8bf55,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:3c3715a5a99b2c64dc7046b5,OTHER_TYPED_POPULATION_MEASURE,denominator:adfa81afb6770fde4afc22c1,population-event:a6ccb5cc2f2691677ff06a66,persons_L1,NORMALIZED_IDENTITY_MULTIPLIER,1,5590559,5590559,5590559,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:5cacd7edd441de7bf7b58624,lang:unresolved-tag:inuktun-avanersuarmiutut:qaanaaq-avanersuaq-greenland,Inuktun / Avanersuarmiutut,package:amar-grl-inuktun,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",endpoint:63178b3848dfc2fca3b4564a,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:332bfb8cba99b2012fc8420f,LANGUAGE_REACH_CEILING,denominator:7d3d81f976d4471c52603ab0,population-event:d70135345a27dee438d54d7c,persons_language_users_literature_upper_bound,NORMALIZED_IDENTITY_MULTIPLIER,1,,,999,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:b350d260bef0bb88fb53d41e,lang:unresolved-tag:inuvialuktun:canada-inuvialuktun-communities-and,Inuvialuktun,package:amar-can-inuvialuktun,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",endpoint:cdb52b5ba2b8dc7f0e098870,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:8db6cc1f8fdc117b746f67c1,LANGUAGE_REACH_CEILING,denominator:f672592da5ef1133b3cd4b1e,population-event:ad2bcccd82386a182fa565a6,persons_2021_language_knowledge,NORMALIZED_IDENTITY_MULTIPLIER,1,,355,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:ecead389dfe10c2f964b35ac,lang:unresolved-tag:iogys:argentina-people-self-identifying-as,Iogys,package:amar-arg-iogys,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",endpoint:8929f4a8d6482d82bd1bb5f4,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:51564c1b6cbb87ae2ad4be3e,OTHER_TYPED_POPULATION_MEASURE,denominator:b5e3176b3fb364a8fbe76a75,population-event:5854926c19a02291db0b1a0d,percent_of_self_identified_people_speak_or_understand_own_language,RATE_OR_HOUSEHOLD_MEASURE_NOT_NORMALIZED,,,,,NOT_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:098858b024902916d2aae185,lang:unresolved-tag:jamaican-country-sign-konchri-sain:st-elizabeth-jamaica,Jamaican Country Sign / Konchri Sain,package:amar-jam-country-sign,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-family and community learning""]",endpoint:f26dd955c3ea37065ce6cd71,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:f880a4d5c4b969242e52968f,PROXY_CONTEXT_OR_SHARED_DENOMINATOR,denominator:269d9e78a25857ac6d66e621,population-event:8c144c28330af7353240deca,deaf_adult_users_stale_estimate,UNRESOLVED_UNIT_TO_PERSONS,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:4fd6ce0ba428170fbfecf3a5,lang:unresolved-tag:ka-apor-sign-language:brazil-ka-apor-community,Ka’apor Sign Language,package:amar-bra-kaapor-sign,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-family and community learning""]",endpoint:bc21e8d9e0eb05e5200bbfe5,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:6e5b557d1a518ccf04e6a05b,OTHER_TYPED_POPULATION_MEASURE,denominator:f97fecc5011240f497d048a4,population-event:d0d97657d7a2ca7fd528cb4f,persons_deaf_kaapor_signers_approximate,NORMALIZED_IDENTITY_MULTIPLIER,1,,18,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:9548f75681028886f63354af,lang:unresolved-tag:ka-apor-sign-language:brazil-ka-apor-community,Ka’apor Sign Language,package:amar-bra-kaapor-sign,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-family and community learning""]",endpoint:bc21e8d9e0eb05e5200bbfe5,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:906ddb6aa03210a07475e7c8,OTHER_TYPED_POPULATION_MEASURE,denominator:bff7d237f73bd6ab2cb7dfc8,population-event:76cf92a3319132bdada32b4c,persons_kaapor_community_context,NORMALIZED_IDENTITY_MULTIPLIER,1,2000,,2300,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:8e5849aaec41528577573760,lang:unresolved-tag:kadazandusun-varieties:sabah-malaysia-kadazandusun-communit,Kadazandusun varieties,package:sea-my-kadazandusun-unresolved,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""foundational; primary; Malay bridge; health/agriculture; teacher""]",endpoint:2ef8b5144f1b3c21de146560,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,,MISSING_POPULATION_MEASURE,,,,MISSING_POPULATION_MEASURE,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""population_measure"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
