roster_target_id,prior_specification_id,canon_id,package_id,draw_count,standard_compute_p05_fecu,standard_compute_p50_fecu,standard_compute_p95_fecu,interval_semantics
lang:bzj-BZ,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1860145.315545,2254335.851619,2815221.221447,PREDICTIVE_NOT_BOUND
lang:bzj-BZ,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1355423.363368,1568999.679019,1872892.897723,PREDICTIVE_NOT_BOUND
lang:bzj-BZ,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5828693.453472,6682998.716075,7898571.590890,PREDICTIVE_NOT_BOUND
lang:bzj-BZ,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7030623.212393,8417740.425246,10391440.145877,PREDICTIVE_NOT_BOUND
lang:bzj-BZ,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6935859.310002,8332007.233876,10318556.562063,PREDICTIVE_NOT_BOUND
lang:bzj-BZ,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10970676.877632,13622093.633448,17394738.411946,PREDICTIVE_NOT_BOUND
lang:bzj-BZ,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7440581.262179,9017343.406476,11260884.885787,PREDICTIVE_NOT_BOUND
lang:bzj-BZ,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5421693.453472,6275998.716075,7491571.590890,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,362651.533928,415936.356179,484822.412323,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,436748.183946,523265.612042,635114.430473,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,430808.084793,517888.777395,630465.778238,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,680571.802632,845946.261544,1059740.617609,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,462006.101748,560352.084467,687492.733543,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-TEXT,1024,337214.033928,390498.856179,459384.912323,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1450606.135711,1663745.424718,1939289.649292,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1746992.735782,2093062.448166,2540457.721892,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1723232.339173,2071555.109580,2521863.112953,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2722287.210526,3383785.046177,4238962.470436,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1848024.406993,2241408.337867,2749970.934174,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1348856.135711,1561995.424718,1837539.649292,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5802424.542842,6654981.698871,7757158.597167,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,6987970.943126,8372249.792662,10161830.887569,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6892929.356690,8286220.438319,10087452.451813,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10889148.842104,13535140.184707,16955849.881743,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7392097.627972,8965633.351469,10999883.736695,PREDICTIVE_NOT_BOUND
lang:bzk-NI,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5395424.542842,6247981.698871,7350158.597167,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,363604.638320,417631.019904,490699.764308,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,438295.719195,526017.201346,644657.361391,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,432365.695142,520658.280692,640070.837613,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,683529.851781,851205.809850,1077981.532437,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,463765.214083,563479.867621,698340.362048,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,338167.138320,392193.519904,465262.264308,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1454418.553279,1670524.079618,1962799.057231,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1753182.876781,2104068.805382,2578629.445565,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1729462.780569,2082633.122768,2560283.350452,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2734119.407124,3404823.239398,4311926.129747,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1855060.856332,2253919.470484,2793361.448192,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1352668.553279,1568774.079618,1861049.057231,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5817674.213116,6682096.318472,7851196.228922,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7012731.507122,8416275.221527,10314517.782257,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6917851.122275,8330532.491070,10241133.401805,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10936477.628494,13619292.957589,17247704.518986,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7420243.425328,9015677.881936,11173445.792767,PREDICTIVE_NOT_BOUND
lang:bzk-NI,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5410674.213116,6275096.318472,7444196.228922,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,364289.438575,417705.969689,488916.622934,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,439407.614747,526138.895711,641762.112818,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,433484.829597,520780.767338,637156.739765,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,685655.193799,851438.423559,1072447.385425,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,465029.126604,563618.199888,695049.278709,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,338851.938575,392268.469689,463479.122934,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1457157.754299,1670823.878759,1955666.491736,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1757630.458987,2104555.582845,2567048.451272,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1733939.318388,2083123.069354,2548626.959061,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2742620.775194,3405753.694235,4289789.541699,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1860116.506418,2254472.799553,2780197.114836,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1355407.754299,1569073.878759,1853916.491736,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5828631.017196,6683295.515033,7822665.966941,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7030521.835945,8418222.331377,10268193.805088,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6935757.273551,8332492.277417,10194507.836243,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10970483.100775,13623014.776939,17159158.166793,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7440466.025670,9017891.198211,11120788.459344,PREDICTIVE_NOT_BOUND
lang:bzk-NI,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5421631.017196,6276295.515033,7415665.966941,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,357471.265420,415616.906095,488648.527599,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,428337.092584,522746.927761,641326.812147,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,422342.233722,517366.716263,636718.605106,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,664494.351956,844954.818154,1071615.326330,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,452445.056489,559762.486319,694554.464274,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-TEXT,1024,332033.765420,390179.406095,463211.027599,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1429885.061679,1662467.624381,1954594.110395,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1713348.370335,2090987.711043,2565307.248589,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1689368.934889,2069466.865054,2546874.420423,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2657977.407824,3379819.272614,4286461.305319,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1809780.225958,2239049.945278,2778217.857098,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1328135.061679,1560717.624381,1852844.110395,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5719540.246716,6649870.497522,7818376.441581,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,6853393.481339,8363950.844170,10261228.994355,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6757475.739553,8277867.460215,10187497.681690,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10631909.631293,13519277.090455,17145845.221276,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7239120.903832,8956199.781113,11112871.428393,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5312540.246716,6242870.497522,7411376.441581,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,361837.833429,414687.423430,488311.076906,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,435426.995821,521237.746606,640778.900663,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,429478.295184,515847.709710,636167.126489,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,678046.406582,842070.081258,1070568.016357,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,460504.282435,558046.971803,693931.643017,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,336400.333429,389249.923430,462873.576906,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1447351.333717,1658749.693722,1953244.307623,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1741707.983284,2084950.986422,2563115.602651,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1717913.180735,2063390.838841,2544668.505956,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2712185.626326,3368280.325032,4282272.065427,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1842017.129740,2232187.887213,2775726.572067,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1345601.333717,1556999.693722,1851494.307623,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5789405.334867,6634998.774888,7812977.230493,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,6966831.933136,8339803.945687,10252462.410601,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6871652.722937,8253563.355362,10178674.023823,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10848742.505301,13473121.300125,17129088.261706,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7368068.518961,8928751.548853,11102906.288267,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5382405.334867,6227998.774888,7405977.230493,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,364353.940347,416374.481523,485903.762382,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,439512.344898,523976.986806,636870.195474,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,433590.241585,518604.783506,632232.974000,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,685855.381118,847306.024766,1063096.689251,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,465148.175330,561160.717500,689488.544540,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,338916.440347,390936.981523,460466.262382,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1457415.761389,1665497.926091,1943615.049527,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1758049.379590,2095907.947224,2547480.781894,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1734360.966339,2074419.134023,2528931.896002,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2743421.524472,3389224.099065,4252386.757002,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1860592.701322,2244642.870000,2757954.178160,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1355665.761389,1563747.926091,1841865.049527,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5829663.045556,6661991.704364,7774460.198109,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7032197.518357,8383631.788895,10189923.127576,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6937443.865354,8297676.536091,10115727.584008,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10973686.097885,13556896.396258,17009547.028007,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7442370.805286,8978571.480000,11031816.712641,PREDICTIVE_NOT_BOUND
lang:ca-Latn-ES,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5422663.045556,6254991.704364,7367460.198109,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,361966.492899,416517.043996,484469.857704,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,435635.897455,524208.462451,634541.995067,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,429688.556854,518837.766153,629889.616039,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,678445.713350,847748.480816,1058646.431181,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,460741.744839,561423.840205,686842.035483,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-TEXT,1024,336528.992899,391079.543996,459032.357704,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1447865.971595,1666068.175986,1937879.430816,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1742543.589818,2096833.849802,2538167.980266,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1718754.227415,2075351.064612,2519558.464155,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2713782.853399,3390993.923263,4234585.724722,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1842966.979355,2245695.360821,2747368.141934,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1346115.971595,1564318.175986,1836129.430816,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5791463.886380,6664272.703944,7751517.723264,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,6970174.359273,8387335.399207,10152671.921062,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6875016.909661,8301404.258449,10078233.856618,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10855131.413593,13563975.693052,16938342.898889,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7371867.917421,8982781.443284,10989472.567736,PREDICTIVE_NOT_BOUND
lang:caa-GT,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5384463.886380,6257272.703944,7344517.723264,PREDICTIVE_NOT_BOUND
lang:caa-GT,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,362973.640051,417793.884866,485380.989702,PREDICTIVE_NOT_BOUND
lang:caa-GT,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,437271.180781,526281.641706,636021.380636,PREDICTIVE_NOT_BOUND
lang:caa-GT,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,431334.486556,520924.442669,631378.633024,PREDICTIVE_NOT_BOUND
lang:caa-GT,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,681571.489291,851711.276581,1061474.215056,PREDICTIVE_NOT_BOUND
lang:caa-GT,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,462600.602057,563780.461937,688523.680799,PREDICTIVE_NOT_BOUND
lang:caa-GT,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,337536.140051,392356.384866,459943.489702,PREDICTIVE_NOT_BOUND
lang:caa-GT,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1451894.560206,1671175.539465,1941523.958807,PREDICTIVE_NOT_BOUND
lang:caa-GT,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1749084.723123,2105126.566825,2544085.522543,PREDICTIVE_NOT_BOUND
lang:caa-GT,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1725337.946223,2083697.770679,2525514.532098,PREDICTIVE_NOT_BOUND
lang:caa-GT,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2726285.957163,3406845.106323,4245896.860221,PREDICTIVE_NOT_BOUND
lang:caa-GT,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1850402.408229,2255121.847750,2754094.723195,PREDICTIVE_NOT_BOUND
lang:caa-GT,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1350144.560206,1569425.539465,1839773.958807,PREDICTIVE_NOT_BOUND
