stratum_id,label,aliases,territory,script_or_mode,population_unit,population_low_persons,population_base_persons,population_high_persons,population_measure_class,population_definition,population_reference_year,population_secondary_context,education_language_exposure_mismatch_by_stage,learning_completion_evidence,functional_resource_access,open_adaptable_scarcity,academic_lingua_franca_nonoverlap,device_connectivity_electricity,accessible_offline_delivery_evidence,source_ids,source_urls,source_locators,uncertainty_incompatibilities,evidence_confidence
te-Telu-IN,Telugu,Telugu,India,spoken/written Telugu target; Telugu script; population source does not measure script literacy,persons,80912459,80912459,80912459,raw_census_mother_tongue_return_not_script_readership,Raw Telugu mother-tongue return. The broader scheduled-language total is 81127740 and is kept separate.,2011,"The population proposal's 81127740 scheduled total is not used as the exact raw-return base here; difference 215281 persons is taxonomy, not uncertainty.",Telugu-medium and English-medium exposure varies across Andhra Pradesh and Telangana and by stage; ASER gives state rural school context without language cross-tabs.,ASER 2024 rural government-school Std III: Andhra Pradesh 14.7% read a Std II text and 40.9% could subtract; Telangana 6.8% and 29.1%. These are not Telugu-speaker rates.,"Khan Academy lists Telugu as a lite/video-only localization. That proves bounded presence only, not a complete curriculum or open/adaptable ladder.","Complete open/adaptable self-study coverage remains unmeasured, not absent.",C-17 scheduled Telugu denominator 81127740: 10975371 reported English among the first two subsidiary-language fields (about 13.5%); 70152369 did not report English in those two fields. This is not inability or academic proficiency and cannot be multiplied by the raw count.,ASER rural smartphone data are India-wide only; no Telugu cross-tab.,"Telugu Unicode shaping, semantic text, screen-reader QA, audio/transcripts, print and downloadable low-data packages are appropriate; state access context cannot generate a learner count.",ASIA_AE7629DAC814;ASIA_C8095E9B813E;ASIA_5AD512572DA1;ASIA_F358D43B8DE2;ASIA_25B978A75B75,https://censusindia.gov.in/nada/index.php/catalog/10191;https://www.censusindia.gov.in/nada/index.php/catalog/10262;https://censusindia.gov.in/nada/index.php/catalog/10262/download/13374/DDW-C17-0000.XLSX;https://asercentre.org/wp-content/uploads/2022/12/ASER_2024_Final-Report_13_2_24-1.pdf;https://support.khanacademy.org/hc/en-us/articles/226457308-What-languages-is-Khan-Academy-available-in,C-16 raw Telugu return and scheduled total; C-17 Telugu row; ASER state tables Andhra Pradesh and Telangana.,Raw and scheduled counts are different constructs. State learning and national device measures lack language cross-tabs. Resource audit incomplete. The person count is exact only for the reported mother-tongue construct and does not enumerate script literacy or tested proficiency.,high for raw census; medium for state context; low for exact downstream measures
tg-Cyrl-TJ,Tajik in Tajikistan,Tajiki,Tajikistan,Cyrillic,persons,,,9657005,territorial_official_language_exposure_ceiling,Official 2020 resident census total retained only as maximum territorial exposure; not a direct Tajik-language or Cyrillic-literacy count.,2020,Tajik government delegation told CERD that 86.1% were ethnic Tajik; no pseudo-exact ethnic-person product is retained. Ethnicity also does not automatically identify Tajik-language or Cyrillic literacy.,"The Tajik delegation told CERD of 3967 Tajik-medium, 77 Uzbek, 60 Russian, 15 Kyrgyz, 5 English-medium and 608 mixed institutions. These delegation-provided institution counts are not learner counts.","USAID Read with Me EGRA endline Table E6: 2021 Tajik-language Grade 4 n=1348, 28.6% (SE 4.4%) achieved at least 80% comprehension. UNICEF calculated 37.3% of girls did not transition to Grade 10 in 2023/24. The unsupported 31% mathematics attribution is removed.","UNICEF-supported Learning Passport, Maktab Mobile, Omuzgor and tablet initiatives establish partial/program routes. The 2026 story describes Grade 6 drafting/review and a Grade 7 pilot in 30 schools, not completed national Grade 6-9 availability.",Complete open rights and a full stage ladder remain unresolved; project/device deployment is not a language-wide resource inventory.,Unknown academic Russian/English overlap for Tajik users.,Only 16% of 3967 schools had internet in 2022/23; 85% of schools are rural. UNICEF/ITU reported 24% of school-age children lacked home internet in 2020. No language cross-tab.,"Offline-first local servers/tablets, print, downloadable packages, Cyrillic semantic text, screen-reader and low-data audio are directly aligned with school connectivity evidence.",ASIA_BA31B00190AB;ASIA_35529349528F;ASIA_9C5DB114AD18;ASIA_60ED01594AAD;ASIA_3158EA1C9CC5;ASIA_0F8F5E4A8FE2;ASIA_42E1E291D783;ASIA_7DFBD29BE1C9;ASIA_4FDF1E08A398;ASIA_14BDD54EEEDC;ASIA_AC00F32BA8B1,https://www.stat.tj/en/population-and-housing-census/?lang=tj;https://docstore.ohchr.org/SelfServices/FilesHandler.ashx?enc=ci8WUzhCwwCZnuZKXtC9oVa1Jd%2FF6qLRjM0BbDjNYJc40UWEiZGkXT8w5Xu9easgQwqccWbs7oU2r4GpqH6Obw%3D%3D;https://www.unicef.org/tajikistan/media/9231/file/Tajikistan_SitAn_2025_ENG.pdf.pdf;https://www.unicef.org/tajikistan/reports/achieving-universal-connectivity-education-sector-republic-tajikistan;https://www.unicef.org/tajikistan/press-releases/24-cent-tajikistans-school-age-children-have-no-internet-access-home-new-unicef-itu;https://www.unicef.org/documents/expanding-digital-learning-opportunities-and-connectivity-all-learners-tajikistan;https://www.unicef.org/tajikistan/stories/learning-future;https://www.stat.tj/wp-content/uploads/2024/05/tablicza-1.-chislennost-postoyannogo-naseleniya-po-oblastyam-rajonam-gorodskim-poseleniyam-rajonnym-czentram-i-selskim-naselennym-punktam-s-chis.pdf;https://www.stat.tj/wp-content/uploads/2024/05/metodologicheskie-poyasneniya-2.pdf;https://pdf.usaid.gov/pdf_docs/PA00Z5ST.pdf;https://www.unicef.org/tajikistan/media/7371/file/Achieving%20Universal%20Connectivity%202024_en%20final-compressed.pdf.pdf,Census Volume I Table 1 and usual-residence methodology; CERD/C/SR.2971 para 5 delegation statement; USAID EGRA Table E6 p111; UNICEF connectivity report and bounded digital/material programme evidence.,"The 9657005 value is a permanent-resident census ceiling, not a language count. Rounded ethnicity share, delegation school counts, Tajik-language EGRA sample, connectivity and project outputs remain separate.",high for the permanent-resident census total and EGRA result; medium for delegation/UNICEF contexts; low for exact Tajik users and open-resource completeness
th-Thai-TH,Thai,Central Thai; Standard Thai,Thailand,spoken/written Standard Thai; Thai script; literacy unmeasured,persons classified by usual languages spoken at home,64080191,64080191,64080191,census_language_used_at_home,"2010 census population classified as using only Thai at home (59,866,190) or Thai and another language at home (4,214,001); the two published categories sum to 64,080,191.",2010-09-01,"The complete census population was 65,981,659. The Thai-included categories are mutually exclusive within Table 7; only-other-language was 1,901,468.",Thai-dominant curriculum context is supported by the OBEC core curriculum; minority and regional home-language exposure remains separate and no Thai-user stage cross-tab is derived.,The language-mismatch evidence supports ethnic-language bridges but is not a Thai-speaker outcome or a causal estimate.,"Official DLTV provides schedules, VOD and downloads for kindergarten 1-3, primary 1-6 and lower secondary 1-3; download page reports 67963 files.","Functional school supply is strong through lower secondary. DLTV states use restrictions/no adaptation or redistribution; upper-secondary, tertiary and complete open self-study coverage remain unresolved.",Unknown nationally representative academic-English distribution.,"ITU 2024 national context: internet 90.9%, rural 88.6%; no home-language cross-tab.","High connectivity rejects blanket digital exclusion. Offline downloads/print and accessible Thai-script HTML, captions, transcripts and screen-reader QA target non-Thai bridges, disability and residual rural access; rights constrain adaptation.",ASIA_FD2E31624975;ASIA_60398CDE3EB5;ASIA_8D763B87EDD7;ASIA_E3C9435B44D2;ASIA_AF3F2061095E;ASIA_99790366BF51;ASIA_DC40538A57DA;ASIA_A943DE148B29;ASIA_AE4FF98E9CFE;ASIA_THA_NSO_CENSUS_2010_LANG,https://www.nso.go.th/public/e-book/Bulletin-of-Statistics/bulletin-4-68/32/;https://www.unicef.org/thailand/press-releases/mother-tongue-based-education-provides-ethnic-children-fair-chance-learn;https://www.unicef.org/thailand/media/1282/file/Bridge%20to%20a%20Brighter%20Tomorrow%20%28Full%20Report%29.pdf;https://datahub.itu.int/data/?e=THA;https://dltv.ac.th/;https://www.dltv.ac.th/downloads;https://dltv.ac.th/content/content-detail/11090/1001;https://www.nso.go.th/public/e-book/Statistical-Yearbook/SYB-2025/77/;https://academic.obec.go.th/download/obec_book_teacher/basic_education_core_curriculum/051-01-1_Laksut%20Kaen%20Klang%20Kansueksa%20Khanphuenthan%20_2551_eng.pdf;https://catalogapi.nso.go.th/api/doc/department/D10/SD10_04/SD10_04_165_2.pdf,"THA_NSO_2010 Table 7, PDF page 97: only Thai 59,866,190; Thai and other languages 4,214,001; only other languages 1,901,468. NSO Statistical Yearbook 2025 Table 1.5 registration record; OBEC core curriculum; UNICEF minority-language context; ITU national ICT; bounded DLTV endpoints.","The census construct classifies population by usual languages spoken at home. It is not individual mother tongue, Thai literacy, tested proficiency, academic comfort, or a count needing every educational resource. Registration, de facto residence, language ability and Thai-script literacy are distinct. UNICEF language context, connectivity and DLTV availability are not population crosswalks.","high for the official whole-population Table 7 counts; low for Thai literacy, academic comfort, and stage-subject resource need"
tr-Latn-TR,Turkish in Turkiye,Turkish,Turkiye,Latin,persons,,85664944,,registered_ABPRS_population_point_proxy,"TurkStat ABPRS count at 31 December 2024 for the covered registered population; it excludes Syrians under temporary protection and foreigners with visa/residence stays under 90 days, so it is not a strict territorial ceiling or Turkish-speaker count.",2024,"A peer-reviewed NLP-resource review quotes a secondary estimate of more than 80m Turkish speakers mainly in Türkiye. It is rounded global context only, not a lower bound or compatible interval endpoint.",Turkish is the main education language. Minority/home-language and migrant stage cross-tabs were not verified in this row.,"PISA 2022 below Level 2: mathematics 39%, reading 29%, science 25%; top performers 5%, 2%, 4%. The 7250 students in 196 schools represented 933400 in-school 15-year-olds, estimated at 74% of all 15-year-olds; not a Turkish-home-language cohort.",EBA establishes public K-12 and special-education material presence. MEBI offers downloadable PDF tests and audio content; videos are online-only and full content may require an EBA/e-government/MEBBIS account.,Strong functional national supply rejects generic scarcity. Open adaptation/republication rights and complete higher-education/research sequences remain unverified; copyright is generally reserved.,Unknown nationally representative academic-English attainment distribution.,"TUIK 2024 age 16-74 internet use 88.8%; men 92.2%, women 85.4%. No Turkish-language cross-tab.","High reported connectivity narrows offline need to shared devices, disability, migrants, rural/institutional gaps. Downloadable PDFs are evidenced; audio availability is not proof of audio download, and videos are online-only.",ASIA_030D559FCB98;ASIA_38236BAD07D7;ASIA_3BBEACC14483;ASIA_75C5B79598A8;ASIA_CC337D85314B;ASIA_A92F25B3B88F;ASIA_640ADBAAB7BD;ASIA_B6F525EF2BFB,https://veriportali.tuik.gov.tr/en/press/53783;https://veriportali.tuik.gov.tr/en/press/53783/metadata;https://doi.org/10.1007/s10579-022-09605-4;https://www.oecd.org/en/publications/pisa-2022-results-volume-i-and-ii-country-notes_ed6fbcc5-en/turkiye_d67e6c05-en.html;https://veriportali.tuik.gov.tr/Bulten/Index?dil=2&p=Hanehalk%C4%B1-Bili%C5%9Fim-Teknolojileri-%28BT%29-Kullan%C4%B1m-Ara%C5%9Ft%C4%B1rmas%C4%B1-2024-53492;https://eba.gov.tr/;https://eba.gov.tr/ozel-egitim-materyal;https://mebi.eba.gov.tr/,TurkStat ABPRS 2024 count and exclusion metadata; NLP-resource review context; OECD PISA represented cohort; TurkStat ICT age 16-74; bounded EBA/MEBI access/download conditions.,"ABPRS coverage and the rounded global speaker review are incompatible, so no interval is constructed. PISA/ICT lack language cross-tabs; platform presence does not establish reach, completeness or open rights.","high for the scoped ABPRS point, PISA, ICT and platform existence; low for exact Turkish users, academic overlap and open rights"
ur-Arab-IN,Urdu in India,Urdu,India,spoken/written Urdu target; Perso-Arabic Nastaliq; population source does not measure script literacy,persons,50725762,50725762,50725762,raw_census_mother_tongue_return_not_script_readership,Raw Urdu mother-tongue return; broader C-16 scheduled-language total is 50772631.,2011,C-17 uses the broader 50772631 denominator.,Urdu-medium and multilingual arrangements vary by state and stage; no exact Urdu-user stage cross-tab was verified.,ASER 2024 national rural learning and out-of-school measures are context only and are not assigned to Urdu speakers.,NCERT ePathshala supplies downloadable Urdu textbooks for Classes I-XII.,"Functional school access exists, but NCERT restricts republication/redistribution; free is not openly adaptable. State, tertiary and adult completeness remain unaudited.",C-17 Urdu umbrella: 4752542 of 50772631 reported English among the first two subsidiary-language fields (about 9.4%); 46020089 did not report English in those two fields. This is not inability or tested academic English and the denominator is slightly broader than the raw Urdu return.,"ASER rural smartphone context is national only: about 90% home access among age 14-16, 82.2% could use, 31.4% ownership among users.","Downloadable/print Urdu is demonstrated; robust Nastaliq font embedding, reflow, screen-reader support, audio/transcripts and local offline sharing remain pertinent.",ASIA_AE7629DAC814;ASIA_C8095E9B813E;ASIA_5AD512572DA1;ASIA_F358D43B8DE2;ASIA_2D7DB5B586AA,https://censusindia.gov.in/nada/index.php/catalog/10191;https://www.censusindia.gov.in/nada/index.php/catalog/10262;https://censusindia.gov.in/nada/index.php/catalog/10262/download/13374/DDW-C17-0000.XLSX;https://asercentre.org/wp-content/uploads/2022/12/ASER_2024_Final-Report_13_2_24-1.pdf;https://epathshala.nic.in/wp-content/doc/book/btextbook/textbook.htm,C-16 raw and scheduled Urdu; C-17 Urdu row; ASER national tables; ePathshala Urdu class selector and copyright notice.,Census is old; raw and umbrella denominators differ. No exact language learning or device cross-tab. The person count is exact only for the reported mother-tongue construct and does not enumerate script literacy or tested proficiency.,"high for census and school-book access; low for exact need, academic proficiency and open rights"
ur-Arab-PK,Urdu in Pakistan,Urdu,Pakistan,spoken/written Urdu target; Perso-Arabic Nastaliq; population source does not measure script literacy,persons,22249307,22249307,22249307,census_mother_tongue_count_detailed_demographic_universe_not_script_readership,2023 Census Urdu mother-tongue count among the 240458089-person detailed-demographic table universe (four provinces plus ICT and excluding restricted-area records); not a Nastaliq literacy or national Urdu-ability count.,2023,"Full census population including restricted areas is 241499431; it is a separate territorial construct, not an Urdu exposure bound or part of the L1 interval.","Urdu is the national language and a major formal-education medium alongside English; regional home-language mismatch is documented, but no Urdu-home cross-tab by stage was verified.","Pakistan Education Statistics 2022-23 (four provinces plus ICT for population-related indicators): 26089000 children out of school; rates 35% primary, 28% middle, 41% high, 59% higher secondary. ASER rural enrolled cohorts: Class 3 about 18% and Class 5 54% read a Grade-2 English sentence. No Urdu-home split.",No coherent exact-stage public Urdu-Pakistan resource route was verified in this bounded audit.,"Unresolved does not mean absent. Open/adaptable, downloadable and complete curriculum coverage require a title-level audit.",ASER failures are foundational English system context only: 82% Class 3 and 46% Class 5 did not read a Grade-2 sentence. Urdu and English academic overlap for Urdu L1 users remains unknown.,"HIES 2024-25 national context: individual internet 57%, mobile/smartphone ownership 50%; households internet 70%, computer/tablet 11%, phone 96%; main-grid/solar electricity 96% overall and 94% rural. No Urdu cross-tab.","Phone-first and print/offline delivery are supported by high household-phone but low individual ownership/computer access. Nastaliq rendering, reflow, screen-reader QA, audio/transcripts and local distribution are access requirements.",ASIA_AFF2CFE5FD3E;ASIA_C108F664359D;ASIA_3EBBF28BD445;ASIA_FCFD0EBD2874;ASIA_0F8C359A9A6A;ASIA_C088EAEF37B1;ASIA_EF1BA0A15BE2,https://www.pbs.gov.pk/sites/default/files/population/2023/tables/table_11_national.pdf;https://www.pbs.gov.pk/sites/default/files/population/2023/reports/National%20Census%20Report-2023.pdf;https://www.na.gov.pk/uploads/documents/1515056252_668.pdf;https://pie.gov.pk/SiteImage/Publication/PES-Final%20Report%2016Mb.pdf;https://aserpakistan.org/document/2024/aser_national_2023.pdf;https://documents1.worldbank.org/curated/en/099101209232420036/pdf/IDU1ca74c9b413720148e11bf511415daadb8202.pdf;https://www.pbs.gov.pk/wp-content/uploads/2020/07/HIES_Report_2024-25-Social-indicators-Reportupdated.pdf,PBS Table 11 and National Census Report scope; Constitution Article 251; PIE PES pp39/71; ASER 2023 p58; World Bank 2023 language-of-instruction report; HIES 2024-25 methodology and ICT/electricity tables.,"The mother-tongue table and full census total have different geographic/record coverage. OOS, ASER, HIES and language counts use different cohorts; none measures Nastaliq literacy or Urdu academic proficiency.",high for L1 count; medium for system need/access; low for exact academic and OER measures
vi-Latn-VN,Vietnamese,Vietnamese,Viet Nam,spoken/written Vietnamese; quốc-ngữ Latin orthography; competence unmeasured,persons,,101112656,,sample_based_territorial_population_point_for_official_language_context,"Published 2024-04-01 population point estimate from the intercensal sample survey covering about 20% of enumeration areas; territorial/policy context only, not Vietnamese users/readers and not an upper confidence bound.",2024,2019 Kinh ethnicity count 82085826 is a secondary proxy only and is not substituted for Vietnamese proficiency.,Education Law Article 11(1) makes Vietnamese the official language in education institutions while protecting ethnic-minority language use; exact Vietnamese home-language stage cross-tabs were not verified.,World Bank learning poverty 18% national context; no exact Vietnamese-language causal or completion estimate in this row.,"Official shared digital repository policy, Khan Vietnamese content and publisher e-textbooks provide functional routes; publisher access may require activation.","Strong functional evidence does not establish a coherent openly licensed full ladder. Licences, activation, stage coverage and downloadable/offline rights vary.",Unknown. National English standards/exposure are not population attainment; no representative academic-English bound was verified.,"ITU 2024 country context: internet 84.2%, rural 81.1%, urban 89.1%; mobile ownership 84.8%; home internet rural 90.1%, urban 96.3%. No language cross-tab.","High connectivity rejects broad exclusion; downloadable/printable, low-data and accessible semantic formats target the remaining rural, disability and activation/access gaps. Vietnamese diacritic rendering and captions/audio require QA.",ASIA_EFA14D01CC25;ASIA_1B7F7BEE3F52;ASIA_5BCEEF45CA97;ASIA_DA631D4C90DC;ASIA_E207EFEC5972;ASIA_00F0E2B2A708;ASIA_2DDC88647457;ASIA_6B97CC766A6D,https://www.gso.gov.vn/du-lieu-va-so-lieu-thong-ke/2025/01/thong-cao-bao-chi-ket-qua-dieu-tra-dan-so-va-nha-o-giua-ky-nam-2024/;https://documents1.worldbank.org/curated/en/099090524093570192/pdf/P179209-ba987cbb-9cc6-4838-a0f0-6e19ed88ad18.pdf;https://datahub.itu.int/data/?e=VNM;https://moet.gov.vn/content/vanban/Lists/VBDH/Attachments/3697/huong-dan-nv-cntt-tk-nam-hoc-2024-2025-final.pdf;https://igiaoduc.vn;https://hanhtrangso.nxbgd.vn/sach-dien-tu;https://vanban.chinhphu.vn/?docid=197310&pageid=27160;https://congbao.chinhphu.vn/detail/tai-ve?id=29267&slug=43-2019-qh14,GSO 2024 intercensal survey design and point estimate; official government Education Law 43/2019/QH14 Article 11; national learning/ICT context; bounded repository/e-textbook endpoints.,"The official point is sample-based and has no row-specific uncertainty here. It is not a Vietnamese language or quốc-ngữ literacy count; statutory role, Kinh ethnicity, learning and connectivity are separate.",medium for the sample population point; high for statutory language role; low for exact speaker/reader count and open-resource completeness
zh-Hans-CN,Standard Written Chinese in simplified characters,Simplified Chinese; PRC Standard Written Chinese,PRC census national-population scope: 31 mainland provinces plus active servicemen,written Standard Chinese; simplified/normative Han; reader competence unmeasured,persons,,,1411778724,territorial_written_standard_exposure_ceiling,"2020 census national-population total for the 31 mainland provinces plus active servicemen; excludes Hong Kong, Macao and Taiwan residents and foreigners living in those provinces. It is only a maximum written-standard exposure context, not a reader or literacy count.",2020,"MOE reports that more than 95% of the literate population uses normative Chinese characters, but the cited locator supplies no compatible literate-person denominator. Degree-education enrolment 280404300 is a separate stage-opportunity measure.",Standard Written Chinese is the national formal-education written layer. Spoken Putonghua is a separate stratum; its 80.72% communication rate cannot be used as written literacy. Stage enrolments are preschool 32255200; primary 101782900; junior secondary 55093400; senior secondary 30395000; secondary vocational 11187700; undergraduate-level 39539600; masters 3546000; doctoral 753600.,"World Bank learning-poverty context is 18% using 2016 data and lacks GLAD harmonisation; not a zh-Hans-specific rate. MOE monitoring reports about 80% meeting curriculum standards and about 55% good/excellent, without a national person headcount.","National Smart Education Platform supplies school, vocational, higher-education and lifelong content; 2025 reporting documents large native-language inventories and an accessibility mode.","Strong free functional supply rejects generic content absence. Reproducible 2026-09-01 catalog snapshot: Open Textbook Library zho 0; DOAB Chinese 78. Neither catalog is comprehensive; platform reuse/adaptation licences, offline completeness and complete self-study sequencing remain unverified.","Unknown. No nationally representative academic-English attainment distribution was verified; the China Standards of English Language Ability is a scale, not an attainment distribution. Spoken Putonghua and written zh-Hans cannot substitute for English comprehension.","CNNIC reported 1125000000 internet users and 80.1% penetration in 2025; rural 69.5%; age 60+ 53.7%; online-education users 327000000. These are country-level access contexts, not reader cross-tabs.","Platform accessibility mode is direct functional evidence. Rural and older-user gaps support downloadable low-data semantic HTML/EPUB/tagged PDF, captions/transcripts, screen-reader and keyboard support, print and local-server delivery; current open/offline coverage is unverified.",ASIA_5429F0BA6A2A;ASIA_F71781BEC351;ASIA_2E4E571033AB;ASIA_382F0CD96CBB;ASIA_0697DE5C8F30;ASIA_08CF33842BCA;ASIA_A7E49913E90A;ASIA_09DDEB343BE4;ASIA_1DF6C347E91F;ASIA_EAF11158E496;ASIA_B5B4DFBE511B,https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817190.html;https://www.moe.gov.cn/jyb_sjzl/wenzi/202108/t20210827_554992.html;https://hudong.moe.gov.cn/jyb_sjzl/sjzl_fztjgb/202607/t20260706_1442870.html;https://documents1.worldbank.org/curated/en/099062624150016136/pdf/P179209-5ef327b7-7dc8-4720-a457-a9a22a3e03c7.pdf;https://www.cnnic.net.cn/n4/2026/0304/c88-11549.html;https://basic.smartedu.cn/;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json?language=zho;https://directory.doabooks.org/rest/search?query=dc.language:%22Chinese%22&limit=100&expand=metadata;https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817187.html;https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817193.html,NBS Communique No. 2 total and scope footnote; NBS No. 8 separately enumerated excluded resident groups; MOE normative-character rate without a compatible literate denominator; MOE enrolment; World Bank learning context; CNNIC access; Smart Education endpoint; OER definition and catalog snapshots.,"The census total has a restricted NBS national-population scope and is not a zh-Hans readership count. Putonghua ability, normative-character use, enrolment and resource availability overlap and are never added.","high for the restricted census total and written-standard policy; low for exact readers, academic mastery and comprehensive open rights"
zh-Hant-HK,Traditional written Chinese exposure in Hong Kong,Traditional Chinese written-standard exposure target,Hong Kong SAR,written Standard Chinese; traditional Han (zh-Hant); reader competence unmeasured,persons,,,7413070,territorial_written_standard_exposure_ceiling,2021 census population retained only as a Hong Kong territorial zh-Hant exposure ceiling; includes non-Chinese residents and is not a traditional-character reader count.,2021,Disjoint context with Taiwan and Macao; spoken Cantonese/other abilities are not inferred.,"Written zh-Hant exposure is kept separate from spoken Mandarin, Cantonese, Hakka, Taiwanese and other language abilities; exact stage/language cross-tabs are not inferred.",No learning or completion result is assigned to zh-Hant readers from this territorial population source.,No resource negative control is imported from Mainland zh-Hans. Territory-specific functional inventories remain unmeasured in this bundle.,"Unknown; zh-Hans availability or catalogs never control zh-Hant adaptation, accessibility or stage completeness.",Unknown; territorial residence does not measure academic written-Chinese or English proficiency.,No territorial connectivity rate is transformed into a zh-Hant person count in this row.,"Traditional-character typography, vertical-text behavior, semantic reflow, captions/audio and downloadable/print options require territory-specific QA; no population product is derived.",ASIA_3194972DF84D;ASIA_46BEF8A47068,https://www.censtatd.gov.hk/en/scode600.html;https://www.censtatd.gov.hk/en/data/stat_report/product/B1120109/att/B11201092021XXXXB0100.pdf,Hong Kong Census and Statistics Department 2021 Population Census headline and Main Results.,"Territorial ceiling only; not traditional-character literacy or any spoken-language count. Taiwan, Hong Kong and Macao are kept disjoint and are not added to Mainland or Putonghua rows.","high for official territorial count; low for exact zh-Hant readers, learning, connectivity and resource completeness"
zh-Hant-MO,Traditional written Chinese exposure in Macao,Traditional Chinese written-standard exposure target,Macao SAR,written Standard Chinese; traditional Han (zh-Hant); reader competence unmeasured,persons,,,682070,territorial_written_standard_exposure_ceiling,August 2021 census total retained only as a Macao territorial zh-Hant exposure ceiling; includes non-Chinese residents and is not a traditional-character reader count.,2021,"Local population excluding non-resident workers and non-local students was 568662, a separate definition; neither is a reader count.","Written zh-Hant exposure is kept separate from spoken Mandarin, Cantonese, Hakka, Taiwanese and other language abilities; exact stage/language cross-tabs are not inferred.",No learning or completion result is assigned to zh-Hant readers from this territorial population source.,No resource negative control is imported from Mainland zh-Hans. Territory-specific functional inventories remain unmeasured in this bundle.,"Unknown; zh-Hans availability or catalogs never control zh-Hant adaptation, accessibility or stage completeness.",Unknown; territorial residence does not measure academic written-Chinese or English proficiency.,No territorial connectivity rate is transformed into a zh-Hant person count in this row.,"Traditional-character typography, vertical-text behavior, semantic reflow, captions/audio and downloadable/print options require territory-specific QA; no population product is derived.",ASIA_DD4A7A8EF36A,https://censos.dsec.gov.mo/LatestNews.aspx?NewsGUID=bff4521d-16ec-41b9-934c-5f5d40ef9024&lang=en-US,"Macao DSEC detailed 2021 Population Census results, total and local-population definitions.","Territorial ceiling only; not traditional-character literacy or any spoken-language count. Taiwan, Hong Kong and Macao are kept disjoint and are not added to Mainland or Putonghua rows.","high for official territorial count; low for exact zh-Hant readers, learning, connectivity and resource completeness"
zh-Hant-TW,Traditional written Chinese exposure in Taiwan,Traditional Chinese written-standard exposure target,Taiwan,written Standard Chinese; traditional Han (zh-Hant); reader competence unmeasured,persons,,,23561236,territorial_written_standard_exposure_ceiling,End-2020 registered population retained only as a Taiwan territorial zh-Hant exposure ceiling; not a traditional-character reader count.,2020,Disjoint context with Hong Kong and Macao; no combined value is entered in a population field.,"Written zh-Hant exposure is kept separate from spoken Mandarin, Cantonese, Hakka, Taiwanese and other language abilities; exact stage/language cross-tabs are not inferred.",No learning or completion result is assigned to zh-Hant readers from this territorial population source.,No resource negative control is imported from Mainland zh-Hans. Territory-specific functional inventories remain unmeasured in this bundle.,"Unknown; zh-Hans availability or catalogs never control zh-Hant adaptation, accessibility or stage completeness.",Unknown; territorial residence does not measure academic written-Chinese or English proficiency.,No territorial connectivity rate is transformed into a zh-Hant person count in this row.,"Traditional-character typography, vertical-text behavior, semantic reflow, captions/audio and downloadable/print options require territory-specific QA; no population product is derived.",ASIA_BCF5CF2D5871,https://eng.stat.gov.tw/public/data/dgbas03/bs2/yearbook_eng/Yearbook2020.pdf,"Statistical Yearbook 2020, end-of-year population 23561236; Ministry of the Interior source.","Territorial ceiling only; not traditional-character literacy or any spoken-language count. Taiwan, Hong Kong and Macao are kept disjoint and are not added to Mainland or Putonghua rows.","high for official territorial count; low for exact zh-Hant readers, learning, connectivity and resource completeness"
