"stratum_id","label","aliases","territory","script_or_mode","population_unit","population_low_persons","population_base_persons","population_high_persons","population_measure_class","population_definition","population_reference_year","population_secondary_context","education_language_exposure_mismatch_by_stage","learning_completion_evidence","functional_resource_access","open_adaptable_scarcity","academic_lingua_franca_nonoverlap","device_connectivity_electricity","accessible_offline_delivery_evidence","source_ids","source_urls","source_locators","uncertainty_incompatibilities","evidence_confidence"
"shn-Mymr-MM","Shan","Tai Yai; Tai Long","Myanmar","modern Shan script (Myanmar-derived)","persons","","","","unrankable_no_compatible_variety_count","No authoritative compatible person count for the exact Shan variety/script stratum was verified.","","UNICEF reports a Shan ethnic cluster, but macro ethnic-cluster totals cannot be allocated to this exact variety.","Myanmar language dominates state schooling, while ethnic-language provision varies across systems, organizations and orthographies. Exact Shan exposure by stage is not enumerated.","Conflict, remoteness, ethnicity and language barriers affect access/completion/learning, but no compatible exact-variety endpoint was verified.","Some curricula and community/school materials exist in the exact script; national grade/subject continuity, accessibility and open licensing are unverified.","Some curricula and community/school materials exist in the exact script; national grade/subject continuity, accessibility and open licensing are unverified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","The national/credential language named in the cited education evidence is not an observed academic-proficiency distribution for this exact variety. No bridge reach is inferred from exposure, ethnicity, home use or pilot participation.","Remote, rural, conflict or ethnic-minority digital-access disparities are documented at country/program level; no exact-language connectivity cross-tab was verified.","Remote, rural, conflict or ethnic-minority digital-access disparities are documented at country/program level; no exact-language connectivity cross-tab was verified. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","MMR_UNICEF_LESC;MMR_WB_SOCIAL_2020;OER_UNESCO_2019;WCAG_22","https://www.unicef.org/myanmar/sites/unicef.org.myanmar/files/2019-05/Myanmar%20Country%20Report_Language,%20Education%20and%20Social%20Cohesion%20(LESE)%20Initiative.pdf;https://www.moe.gov.mm/sites/default/files/WB_Social_Assessment_Report_2020.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","MMR_UNICEF_LESC: pp. 17–18 and 92–113; MMR_WB_SOCIAL_2020: ethnicity, language, conflict and access sections; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Explicit unrankable population gap. Do not assign the Shan ethnic cluster total, infer mutual intelligibility, or transfer Myanmar-language resources to Shan.","medium for mismatch; low for compatible population, learning and open-resource completeness"
"swb-Latn-YT","Shimaore","Maore Comorian; Shimahorais","Mayotte","Latin orthography; oral/local practice varies","persons","","","329208","territorial_exposure_ceiling","2025 Mayotte population estimate retained only as a maximum exposure ceiling for Shimaore.","2025","INSEE reports high mastery among Mayotte-born residents but does not provide a compatible all-resident speaker count.","French dominates formal schooling; Shimaore is a distinct local home/community language. Evidence documents language and written-literacy gaps without stage-specific Shimaore cohorts.","French written-literacy difficulties are territorially documented; no compatible exact-language learning/completion rate was verified.","Local-language initiatives exist, but continuous grade/subject, accessibility and licence coverage is not established.","Local-language initiatives exist, but continuous grade/subject, accessibility and licence coverage is not established. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","French is the credential/academic language; no tested academic-French distribution for this exact local-language stratum was verified.","Island/rural connectivity and electricity constraints are reported territorially; none is cross-tabulated with this exact language population.","Island/rural connectivity and electricity constraints are reported territorially; none is cross-tabulated with this exact language population. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","MYT_POP_2025;MYT_LANG_LITERACY;NCL_ED_REVIEW;OER_UNESCO_2019;WCAG_22","https://www.insee.fr/fr/statistiques/serie/001760180;https://www.insee.fr/fr/statistiques/6467148;https://journals.openedition.org/ced/6322?lang=fr;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","MYT_POP_2025: 2025 population estimate; MYT_LANG_LITERACY: language mastery and literacy findings; NCL_ED_REVIEW: New Caledonia, Mayotte and Réunion sections; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Territorial ceiling only. Shimaore must not be collapsed with the other Mayotte language; multilingual mastery and birthplace categories are nonadditive.","high for territorial ceiling; medium for mismatch; low for exact speakers, learning and OER completeness"
"tcs-Latn-AU","Yumplatok","Torres Strait Creole; Broken","Australia","Latin orthography; spoken and written","persons","7596","7596","7596","census_language_used_at_home","2021 Australia-wide census count reporting Yumplatok as a language used at home.","2021","The Torres Strait Islands QuickStats reports 2,922 local home users, a nested geography that is not added.","English is the dominant medium of formal schooling. Queensland policy supports community authority for Aboriginal and Torres Strait Islander language programs but does not establish continuous provision for every home user.","No compatible national assessment or completion result disaggregated for this exact home-language stratum was verified.","Some community-controlled programs and materials exist; national completeness by grade, subject, accessibility and licence is unverified.","Some community-controlled programs and materials exist; national completeness by grade, subject, accessibility and licence is unverified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","English is the academic/credential language; no tested academic-English distribution for this home-language count was verified.","Australian national connectivity averages cannot be assigned; remote-community access and power conditions vary and no exact-language cross-tab was verified.","Australian national connectivity averages cannot be assigned; remote-community access and power conditions vary and no exact-language cross-tab was verified. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","AUS_ABS_LANG_2021;AUS_TSI_QUICKSTATS;QLD_LANG_STATEMENT;OER_UNESCO_2019;WCAG_22","https://www.abs.gov.au/statistics/people/aboriginal-and-torres-strait-islander-peoples/language-statistics-aboriginal-and-torres-strait-islander-peoples/latest-release;https://www.abs.gov.au/census/find-census-data/quickstats/2021/315011402;https://education.qld.gov.au/student/Documents/aboriginal-torres-strait-islander-languages-statement.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","AUS_ABS_LANG_2021: 2021 language-used-at-home counts; AUS_TSI_QUICKSTATS: language used at home; QLD_LANG_STATEMENT: whole document; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Home-use count, not total speakers, readers or ethnicity. Local and national counts are nested and nonadditive.","high for census home-use count; medium for policy; low for learning and OER completeness"
"tet-Latn-TL-PRASA","Tetun Prasa","Tetun Dili; Tetum Praça","Timor-Leste","standard Tetun Latin orthography","persons","361027","361027","361027","census_mother_tongue","2015 census first/mother-tongue count for Tetun Prasa.","2015","Second- and third-language counts are separately reported and are not added; literacy is not implied.","Tetun and Portuguese are official instructional languages, yet UNESCO/UNICEF reports more than 70% of children enter primary without fluency in either. EMULI supplies bounded mother-tongue early education; exact coverage for this variety is not a national denominator.","UNICEF’s 2020 national completion context is 77% primary, 62% lower secondary and 52% upper secondary; it is not disaggregated by mother tongue and is not assigned as an exact-variety rate.","EMULI and local initiatives establish bounded early-grade materials for some Timorese languages; exact Tetun Prasa coverage, teacher supply and continuation through secondary/tertiary remain unverified.","EMULI and local initiatives establish bounded early-grade materials for some Timorese languages; exact Tetun Prasa coverage, teacher supply and continuation through secondary/tertiary remain unverified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","Portuguese and Tetun structure formal progression, while English and Indonesian have working/academic roles. No compatible proficiency distribution for this first-language stratum was verified; multilingual exposure is not bridge reach.","Timor-Leste rural and school access constraints are national context; no device/connectivity/electricity cross-tab by mother tongue was verified.","Timor-Leste rural and school access constraints are national context; no device/connectivity/electricity cross-tab by mother tongue was verified. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","TLS_CENSUS_2015;TLS_CENSUS_REPRO;TLS_UNESCO_UNICEF_MLE;TLS_UNICEF_SDG;OER_UNESCO_2019;WCAG_22","https://www.unicef.org/timorleste/reports/timor-leste-population-and-housing-census-2015;https://pmc.ncbi.nlm.nih.gov/articles/PMC9411783/;https://www.unesco.org/en/articles/unesco-and-unicef-strengthening-multilingual-education-sustainable-future-timor-leste;https://data.unicef.org/sdgs/country/tls/;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","TLS_CENSUS_2015: Table 12, mother tongue; TLS_CENSUS_REPRO: Table 1; TLS_UNESCO_UNICEF_MLE: language-at-school-entry and EMULI sections; TLS_UNICEF_SDG: education completion indicators; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Exact census mother-tongue count. Do not add L2/L3 users, infer literacy, transfer Tetun literacy to Tetun Prasa, or assume resources from another Timorese variety.","high for census count; high for national entry/completion context; low for exact-variety learning and OER completeness"
"tet-Latn-TL-TERIK","Tetun Terik","Tetum Terik","Timor-Leste","Tetun Terik Latin orthography; Prasa standard not assumed equivalent","persons","71418","71418","71418","census_mother_tongue","2015 census first/mother-tongue count for Tetun Terik.","2015","Second- and third-language counts are separately reported and are not added; literacy is not implied.","Tetun and Portuguese are official instructional languages, yet UNESCO/UNICEF reports more than 70% of children enter primary without fluency in either. EMULI supplies bounded mother-tongue early education; exact coverage for this variety is not a national denominator.","UNICEF’s 2020 national completion context is 77% primary, 62% lower secondary and 52% upper secondary; it is not disaggregated by mother tongue and is not assigned as an exact-variety rate.","EMULI and local initiatives establish bounded early-grade materials for some Timorese languages; exact Tetun Terik coverage, teacher supply and continuation through secondary/tertiary remain unverified.","EMULI and local initiatives establish bounded early-grade materials for some Timorese languages; exact Tetun Terik coverage, teacher supply and continuation through secondary/tertiary remain unverified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","Portuguese and Tetun structure formal progression, while English and Indonesian have working/academic roles. No compatible proficiency distribution for this first-language stratum was verified; multilingual exposure is not bridge reach.","Timor-Leste rural and school access constraints are national context; no device/connectivity/electricity cross-tab by mother tongue was verified.","Timor-Leste rural and school access constraints are national context; no device/connectivity/electricity cross-tab by mother tongue was verified. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","TLS_CENSUS_2015;TLS_CENSUS_REPRO;TLS_UNESCO_UNICEF_MLE;TLS_UNICEF_SDG;OER_UNESCO_2019;WCAG_22","https://www.unicef.org/timorleste/reports/timor-leste-population-and-housing-census-2015;https://pmc.ncbi.nlm.nih.gov/articles/PMC9411783/;https://www.unesco.org/en/articles/unesco-and-unicef-strengthening-multilingual-education-sustainable-future-timor-leste;https://data.unicef.org/sdgs/country/tls/;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","TLS_CENSUS_2015: Table 12, mother tongue; TLS_CENSUS_REPRO: Table 1; TLS_UNESCO_UNICEF_MLE: language-at-school-entry and EMULI sections; TLS_UNICEF_SDG: education completion indicators; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Exact census mother-tongue count. Do not add L2/L3 users, infer literacy, transfer Tetun literacy to Tetun Terik, or assume resources from another Timorese variety.","high for census count; high for national entry/completion context; low for exact-variety learning and OER completeness"
"tk-Latn-TM","Turkmen in the state Latin orthography","Türkmen dili","Turkmenistan","Turkmen Latin alphabet; legacy Cyrillic separately tagged","persons","6297965","6297965","6297965","census_mother_tongue","2022 census count of all nationalities reporting Turkmen as mother tongue.","2022","The census also records nationality and other mother tongues; no Latin-script literacy count is available.","Turkmen is the official school language; Russian and other language contexts remain. No compatible stage-specific mismatch or exact-language learning result was verified.","No compatible independently documented Turkmen-language assessment/completion endpoint was verified; this gap is unrankable.","Large official-language educational supply exists, but accessibility, open licensing and advanced subject continuity were not established.","Large official-language educational supply exists, but accessibility, open licensing and advanced subject continuity were not established. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","Russian and/or English remain important higher-education and research languages, but no compatible population distribution of academic proficiency was verified for this exact language/script stratum. Census self-reported speaking/reading and school exposure are not bridge reach.","No authoritative language-cross-tabulated device/connectivity/electricity evidence was verified; offline accessibility remains required.","No authoritative language-cross-tabulated device/connectivity/electricity evidence was verified; offline accessibility remains required. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","TKM_CENSUS_2022;OER_UNESCO_2019;WCAG_22","https://stat.gov.tm/population-census-pdfs/results/en/4.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","TKM_CENSUS_2022: Table 4.9; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Exact mother-tongue count, not literacy or state-Latin readership. Legacy-script users overlap and are not separately counted.","high for official census count; low for learning, connectivity and OER completeness"
"tkl-Latn-TK","Tokelauan","Gagana Tokelau","Tokelau","Latin orthography","persons","","","1480","territorial_presence_ceiling","People physically present in Tokelau during the 2019 population count; retained only as a maximum local exposure ceiling.","2019","The broader registered count including certain Samoa-based public-service families was 1,647 and is a different operational population, not a lower/upper bound.","Curriculum policy assigns roles to Tokelauan and English; the current stage-specific medium distribution, attainment and material completeness are unverified.","No compatible Tokelauan-specific assessed learning or completion endpoint was verified.","Tokelauan curriculum and community use are established, but current full-sequence accessible open resources are not.","Tokelauan curriculum and community use are established, but current full-sequence accessible open resources are not. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","The cited school systems transition toward English or French, but no compatible population distribution of tested academic-language proficiency was verified for this exact stratum. Home use, conversational ability and classroom exposure are not bridge-reach measures.","Extreme small-island and inter-atoll delivery context applies; no language-specific connectivity/electricity distribution was verified.","Extreme small-island and inter-atoll delivery context applies; no language-specific connectivity/electricity distribution was verified. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","TKL_COUNT_2019;TKL_CURRICULUM;OER_UNESCO_2019;WCAG_22","https://www.tokelau.org.nz/site/tokelau/2019%20Tokelau%20Population%20Count.pdf;https://www.tokelau.org.nz/site/tokelau/files/TOKELAU%20NCPF%20DRAFT%209%20UPDATED%2019%20SEPT%202006%20%20English%20FINALVERSION%20%20MASTER.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","TKL_COUNT_2019: physically present and usually resident totals; TKL_CURRICULUM: language and curriculum sections; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Territorial ceiling, not a speaker count. Physical-presence and broader registration totals have different universes and must not form a range or be added.","high for territorial count; medium for policy; low for compatible language population and OER completeness"
"tly-Arab-IR","Talysh in Iran","Tāleši; Southern/Central Talysh in Iran","Iranian component of the Iran–Azerbaijan Talysh area","Perso-Arabic Talysh practices; Azerbaijani Latin/Cyrillic arms separately tagged","persons","","","","unrankable_no_territory_allocable_count","No compatible Iran-only person range for Talysh in Iran was verified.","2025","PARME gives 1–2 million transboundary Iran/Azerbaijan; no Iran-only or exact subvariety allocation is compatible.","Iranian Constitution Article 15 makes Persian the common official language/script and the language of official documents and textbooks, while permitting regional-language literature teaching. This establishes formal exposure, not implementation coverage or learner proficiency.","No compatible exact-variety learning or completion endpoint was verified; Persian-medium national results cannot be assigned.","PARME directly documents severe computational under-resourcing, fragmented writing and limited documentation; its 36,000-sentence aggregate initiative is not a complete curriculum and is not allocated as population reach.","PARME is direct evidence of severe resource scarcity and a bounded parallel corpus. It does not establish a continuous openly licensed school-to-tertiary sequence for this exact variety/orthography; OER permissions and educational sequencing require separate verification.","Persian is the mandated textbook/state academic layer and English has international research functions. No compatible tested Persian/English academic-proficiency distribution for this exact variety was verified; formal exposure is not bridge reach.","ITU 2021 reports rural–urban gaps in household internet and internet use for Iran; these are residence-level country indicators and are not cross-tabulated by this language.","ITU 2021 reports rural–urban gaps in household internet and internet use for Iran; these are residence-level country indicators and are not cross-tabulated by this language. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","PARME_ACL_2025;IRN_CONSTITUTION;IRN_ITU_2021;OER_UNESCO_2019;WCAG_22","https://aclanthology.org/2025.acl-long.1451.pdf;https://nezamat.ir/%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A7%D8%B3%D8%A7%D8%B3%DB%8C-%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86/;https://datahub.itu.int/data/?Affordability=Functional+separation&Connectivity=Access&Governance=Regulatory+mandates&Markets=Emerging+technologies+regulation&Sustainability=e-Applications&Trust=ICT+Accessibility+for+people+with+disabilities&e=IRN;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","PARME_ACL_2025: Table A.1 and Appendix A; IRN_CONSTITUTION: Article 15; IRN_ITU_2021: household internet and internet-use indicators by urban/rural residence; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Explicit unrankable Iran-only population. Transboundary range is secondary context only and cannot be allocated by territory, subvariety or script.","high for unallocability and legal mismatch; medium for resource scarcity; low for population/learning"
"tpi-Latn-PG","Tok Pisin","Melanesian Pidgin; Neo-Melanesian","Papua New Guinea","Latin orthography; spoken and written","persons","","","7275324","territorial_exposure_ceiling","2011 resident population retained only as the maximum possible Tok Pisin exposure population; not a speaker, reader or L1 count.","2011","The education plan reports 57% literacy in Tok Pisin, but that self-report overlaps with English and tok ples and has no compatible person denominator for this row.","Tok Pisin is a major bridge language, while early schooling, community languages and English coexist across more than 850 languages. The exact stage-specific share educated through Tok Pisin is not enumerated.","The education plan reports overall literacy constraints. A 6,190-pupil study across 392 languages found indigenous-language fluency lower among pupils than parents; it does not assign a Tok Pisin-specific outcome.","Policy, broadcasting and schooling establish substantial functional Tok Pisin supply; no complete curriculum inventory by grade, subject, accessibility or licence was verified.","Policy, broadcasting and schooling establish substantial functional Tok Pisin supply; no complete curriculum inventory by grade, subject, accessibility or licence was verified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","The cited school systems transition toward English or French, but no compatible population distribution of tested academic-language proficiency was verified for this exact stratum. Home use, conversational ability and classroom exposure are not bridge-reach measures.","The plan reports about 80% rural residence and difficult-to-reach communities. These are territorial, not Tok Pisin-specific, conditions.","The plan reports about 80% rural residence and difficult-to-reach communities. These are territorial, not Tok Pisin-specific, conditions. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","PNG_CENSUS_2011;PNG_NEP_2020;PNG_PNAS_2021;OER_UNESCO_2019;WCAG_22","https://www.nso.gov.pg/wpfd_file/png-national-report-2011-census-2/;https://planipolis.iiep.unesco.org/sites/default/files/ressources/papua_new_guinea_nep_2020-2029.pdf;https://pmc.ncbi.nlm.nih.gov/articles/PMC8179190/;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","PNG_CENSUS_2011: national population total; PNG_NEP_2020: pp. 18–20, 35–38; language and literacy context; PNG_PNAS_2021: Results; 6,190 pupils and 392 languages; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Territorial ceiling only. Tok Pisin L1, L2, literacy and school-medium cohorts overlap with English and hundreds of tok ples; none may be inferred from the ceiling or added together.","high for territorial ceiling and policy context; low for compatible Tok Pisin reader count and open-resource completeness"
"tts-Thai-TH-NE","Isan / Northeastern Thai","Thai Lao; Phasa Isan","Thailand, Northeast and migrant communities elsewhere in Thailand","Thai script as commonly used; historical Tai Noi is a separate script arm","persons","","","","unrankable_no_compatible_current_count","No authoritative current person count with a defined Isan ability threshold was verified; older estimates and regional populations are not converted into a range.","","Peer-reviewed education work describes very large oral use and few writers, without a compatible count.","Standard Thai is the formal medium; Isan has extensive oral use but constrained school teaching and writing practice.","No compatible Isan-specific learning/completion result was verified.","Strong oral/media use coexists with limited formal written teaching; continuous exact-script curriculum coverage is unverified.","Strong oral/media use coexists with limited formal written teaching; continuous exact-script curriculum coverage is unverified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","The national/credential language named in the cited education evidence is not an observed academic-proficiency distribution for this exact variety. No bridge reach is inferred from exposure, ethnicity, home use or pilot participation.","Thailand national access cannot be assigned to Isan users; northeast/rural inequalities require offline options but no exact cross-tab is verified.","Thailand national access cannot be assigned to Isan users; northeast/rural inequalities require offline options but no exact cross-tab is verified. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","THA_ISAN_ED;OER_UNESCO_2019;WCAG_22","https://so03.tci-thaijo.org/index.php/gshskku/article/view/73657;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","THA_ISAN_ED: abstract and education sections; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Explicit unrankable population gap. Do not use Northeast territorial population, historical estimates, Thai literacy or assumed mutual intelligibility as Isan reach.","medium for functional/mismatch evidence; low for compatible count and OER completeness"
"tyz-Latn-VN","Tày","Tho; Tay","Viet Nam","official/educational Latin orthography for the named variety","persons","1845492","1845492","1845492","census_ethnic_category_proxy","2019 census count for the Tày ethnic category, retained explicitly as a proxy for the named language community.","2019","Ethnic identification, language ability, home use and literacy are not the same measure.","Vietnamese is the dominant school medium. Minority-language barriers and Vietnamese-entry exposure are documented in national evidence; no continuous Tày medium is established.","Ethnic-minority children have lower completion/learning in aggregated evidence; no compatible exact-language national endpoint is assigned.","Some teaching/media materials exist. Complete grade/subject, advanced, accessible and open-licence coverage is unverified.","Some teaching/media materials exist. Complete grade/subject, advanced, accessible and open-licence coverage is unverified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","The national/credential language named in the cited education evidence is not an observed academic-proficiency distribution for this exact variety. No bridge reach is inferred from exposure, ethnicity, home use or pilot participation.","UNICEF reports especially severe information/digital-access deprivation among ethnic-minority children; no exact-language cross-tab is assigned.","UNICEF reports especially severe information/digital-access deprivation among ethnic-minority children; no exact-language cross-tab is assigned. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","VNM_CENSUS_2019;VNM_UNICEF_MTBBE;VNM_WB_MINORITY_ED;VNM_UNICEF_MINORITY_2025;OER_UNESCO_2019;WCAG_22","https://www.nso.gov.vn/wp-content/uploads/2019/12/Ket-qua-toan-bo-Tong-dieu-tra-dan-so-va-nha-o-2019.pdf;https://www.unicef.org/vietnam/bringing-mother-tongues-classroom;https://documents1.worldbank.org/curated/en/331741468124474580/pdf/499760ESW0Whit1C10VietnamSummary1LR.pdf;https://www.unicef.org/vietnam/documents/disparities-and-multidimensional-child-poverty-among-ethnic-minority-populations-viet-nam;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","VNM_CENSUS_2019: population by ethnic group table; VNM_UNICEF_MTBBE: Mông, J’rai and Khmer pilot and scale-up sections; VNM_WB_MINORITY_ED: pp. 24–27; VNM_UNICEF_MINORITY_2025: highlights and full report; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Ethnicity proxy, not a speaker/reader count. Do not collapse Tày with the census macro category beyond the named mapping, Vietnamese, or neighboring varieties; pilot participation is a nested nonadditive cohort.","high for ethnic-category count; medium for aggregated mismatch; low for exact-language learning and OER completeness"
"uz-Cyrl-UZ","Uzbek legacy Cyrillic access arm","Cyrillic Uzbek; ўзбекча","Uzbekistan","Uzbek Cyrillic orthography","persons","","","","unrankable_script_literacy_overlap","No compatible census count of Uzbek Cyrillic readers was verified.","","The 35.7 million preliminary Uzbek native-language estimate describes the language population and overlaps fully with the Latin-script row; it is not copied into numeric fields.","State schooling centers the Latin orthography, while legacy Cyrillic material and readers persist. Exposure and functional literacy by age/stage are unmeasured.","National PISA evidence is not script-disaggregated and cannot be assigned to the Cyrillic arm.","Legacy educational and reference materials exist, but current graded continuity, accessibility and licensing are unverified.","Legacy educational and reference materials exist, but current graded continuity, accessibility and licensing are unverified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","Russian and/or English remain important higher-education and research languages, but no compatible population distribution of academic proficiency was verified for this exact language/script stratum. Census self-reported speaking/reading and school exposure are not bridge reach.","No device/connectivity cross-tab by Cyrillic literacy exists; encoding/font support does not establish reader reach.","No device/connectivity cross-tab by Cyrillic literacy exists; encoding/font support does not establish reader reach. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","UZB_CENSUS_PRELIM_2026;UZB_UNICEF_PISA;UZB_UNICEF_SITAN;OER_UNESCO_2019;WCAG_22","https://stat.uz/en/press-center/news-of-committee/68979-a-oli-va-ishlo-kh-zhaligini-r-jkhatga-olish-tadbirining-dastlabki-natizhalariga-ba-ishlangan-konferentsiya-tkazildi-4;https://www.unicef.org/uzbekistan/en/media/5926/file;https://www.unicef.org/uzbekistan/en/media/6731/file/SitAnen.pdf.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","UZB_CENSUS_PRELIM_2026: native-language and ethnicity preliminary results; UZB_UNICEF_PISA: PISA 2022 baseline section; UZB_UNICEF_SITAN: education-language and attendance sections; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Explicit unrankable script-reader population. This is an overlapping access arm, not an additional language population; do not copy or add the 35.7 million language count.","medium for script-domain mismatch; low for population, learning and OER completeness"
