join_suggestion_id,intervention_id,target_name,observation_id,population_language_label,candidate_iso3,population_iso3,code_match,name_match,territory_match,suggestion_status,population_base,count_unit,measure_type,target_mapping_status,observation_use,negative_control,notes
JOIN-0181,NAT-124,Standard Hindi,POP-NZ-005,Hindi,hin,hin,true,false,false,same_language_other_territory_review,77985,persons,census_languages_spoken_multiple_response_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0182,NAT-124,Standard Hindi,POP-IN-COMP-006,Hindi,hin,hin,true,false,true,strong_join_suggestion,322230097,persons,census_same_name_mother_tongue_component_persons,same_name_mother_tongue_component_preferred_for_standard_edition,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0183,NAT-124,Standard Hindi,TH-2010-022,Indai/Hindi,hin,hin,true,false,false,same_language_other_territory_review,22938,persons,census_usual_language_at_home_persons,source_named_label_pending_edition_profile_evidence,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0184,NAT-125,Bhojpuri,POP-IN-023,Bhojpuri,bho,bho,true,true,true,strong_join_suggestion,50579447,persons,census_mother_tongue_persons,source_named_language_observation_nested_in_parent,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0185,NAT-125,Bhojpuri,POP-NP-003,Bhojpuri,bho,bho,true,true,false,same_language_other_territory_review,1820795,persons,census_mother_tongue_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0186,NAT-125,Bhojpuri,POP-MU-002,Bhojpuri,bho,bho,true,true,false,same_language_other_territory_review,106583,persons,language_usually_spoken_at_home_persons,source_observation_not_candidate_ready,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0187,OBS-POP-SN-AFG-002,Pulaar,POP-SN-AFG-002,Pulaar,fuc,fuc,true,true,true,strong_join_suggestion,4314509,persons,census_principal_language_commonly_spoken_persons_age_3_plus,exact_source_fula_variety_label_editorial_iso_mapping_pending_central_review,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0188,OBS-POP-SN-AFG-005,Màndienka,POP-SN-AFG-005,Màndienka,mnk,mnk,true,true,true,strong_join_suggestion,465052,persons,census_principal_language_commonly_spoken_persons_age_3_plus,exact_source_language_label_editorial_iso_mapping_pending_central_review,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0189,OBS-GRG-US-001,Central Yupik,GRG-US-001,Central Yupik,esu,esu,true,true,true,strong_join_suggestion,16120,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0190,OBS-GRG-US-002,Western Apache,GRG-US-002,Western Apache,apw,apw,true,true,true,strong_join_suggestion,12730,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0191,OBS-GRG-US-003,Navajo,GRG-US-003,Navajo,nav,nav,true,true,true,strong_join_suggestion,161200,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0192,OBS-GRG-US-004,Eastern Keres,GRG-US-004,Eastern Keres,kee,kee,true,true,true,strong_join_suggestion,12540,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0193,OBS-GRG-US-005,Lakota,GRG-US-005,Lakota,lkt,lkt,true,true,true,strong_join_suggestion,10590,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0194,OBS-GRG-US-006,Choctaw,GRG-US-006,Choctaw,cho,cho,true,true,true,strong_join_suggestion,7260,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0195,OBS-GRG-US-007,Cherokee,GRG-US-007,Cherokee,chr,chr,true,true,true,strong_join_suggestion,10440,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0196,OBS-GRG-US-008,Zuni,GRG-US-008,Zuni,zun,zun,true,true,true,strong_join_suggestion,8109,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0197,OBS-GRG-US-009,Hopi,GRG-US-009,Hopi,hop,hop,true,true,true,strong_join_suggestion,7105,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0198,OBS-GRG-US-010,Tohono O'odham,GRG-US-010,Tohono O'odham,ood,ood,true,true,true,strong_join_suggestion,6343,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0199,OBS-GRG-US-011,Inupiaq,GRG-US-011,Inupiaq,ipk,ipk,true,true,true,strong_join_suggestion,5819,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0200,OBS-GRG-US-012,Tewa,GRG-US-012,Tewa,tew,tew,true,true,true,strong_join_suggestion,5105,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0201,OBS-GRG-US-013,Ottawa,GRG-US-013,Ottawa,otw,otw,true,true,true,strong_join_suggestion,4888,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0202,OBS-GRG-US-014,Crow,GRG-US-014,Crow,cro,cro,true,true,true,strong_join_suggestion,3650,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0203,OBS-GRG-US-015,Dakota,GRG-US-015,Dakota,dak,dak,true,true,true,strong_join_suggestion,2611,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0204,OBS-GRG-US-016,Chippewa,GRG-US-016,Chippewa,ciw,ciw,true,true,true,strong_join_suggestion,10750,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0205,OBS-GRG-US-017,Marshallese,GRG-US-017,Marshallese,mah,mah,true,true,true,strong_join_suggestion,27160,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0206,OBS-GRG-US-018,Chuukese,GRG-US-018,Chuukese,chk,chk,true,true,true,strong_join_suggestion,14700,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0207,OBS-GRG-US-019,Pohnpeian,GRG-US-019,Pohnpeian,pon,pon,true,true,true,strong_join_suggestion,7412,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0208,OBS-GRG-US-020,Palauan,GRG-US-020,Palauan,pau,pau,true,true,true,strong_join_suggestion,4670,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0209,OBS-GRG-US-021,Chamorro,GRG-US-021,Chamorro,cha,cha,true,true,true,strong_join_suggestion,19690,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0210,OBS-GRG-US-022,Kosraean,GRG-US-022,Kosraean,kos,kos,true,true,true,strong_join_suggestion,2051,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0211,OBS-GRG-US-023,Hawaiian,GRG-US-023,Hawaiian,haw,haw,true,true,true,strong_join_suggestion,32730,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0212,OBS-GRG-US-024,Fijian,GRG-US-024,Fijian,fij,fij,true,true,true,strong_join_suggestion,6229,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0213,OBS-GRG-US-025,Haitian,GRG-US-025,Haitian,hat,hat,true,true,true,strong_join_suggestion,867500,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0214,OBS-GRG-US-026,Jamaican Creole English,GRG-US-026,Jamaican Creole English,jam,jam,true,true,true,strong_join_suggestion,72000,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0215,OBS-GRG-US-027,Guyanese Creole English,GRG-US-027,Guyanese Creole English,gyn,gyn,true,true,true,strong_join_suggestion,4603,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0216,OBS-GRG-US-028,Papiamento,GRG-US-028,Papiamento,pap,pap,true,true,true,strong_join_suggestion,1422,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0217,OBS-GRG-US-029,Pennsylvania German,GRG-US-029,Pennsylvania German,pdc,pdc,true,true,true,strong_join_suggestion,185200,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0218,OBS-GRG-US-030,Eastern Yiddish,GRG-US-030,Eastern Yiddish,ydd,ydd,true,true,true,strong_join_suggestion,194800,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0219,OBS-GRG-US-031,Mam,GRG-US-031,Mam,mam,mam,true,true,true,strong_join_suggestion,5062,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0220,OBS-GRG-US-032,Kiche,GRG-US-032,Kiche,quc,quc,true,true,true,strong_join_suggestion,3787,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0221,OBS-GRG-US-033,Qanjobal,GRG-US-033,Qanjobal,kjb,kjb,true,true,true,strong_join_suggestion,2253,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0222,OBS-GRG-US-034,Yucateco,POP-MX-002,Yucatec Maya,yua,yua,true,false,true,code_only_profile_join_review,774755,persons,speaks_indigenous_language_age3plus_persons,source_observation_not_candidate_ready,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0223,OBS-GRG-US-034,Yucateco,GRG-US-034,Yucateco,yua,yua,true,true,true,strong_join_suggestion,1708,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0224,OBS-GRG-US-035,Garifuna,GRG-US-035,Garifuna,cab,cab,true,true,true,strong_join_suggestion,3080,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0225,OBS-GRG-AU-001,Kriol,GRG-AU-001,Kriol,rop,rop,true,true,true,strong_join_suggestion,7478,persons,census_language_used_at_home_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0226,OBS-GRG-AU-002,Djambarrpuyngu,GRG-AU-002,Djambarrpuyngu,djr,djr,true,true,true,strong_join_suggestion,3870,persons,census_language_used_at_home_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0227,OBS-GRG-AU-003,Warlpiri,GRG-AU-003,Warlpiri,wbp,wbp,true,true,true,strong_join_suggestion,2624,persons,census_language_used_at_home_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0228,OBS-GRG-AU-004,Murrinh Patha,GRG-AU-004,Murrinh Patha,mwf,mwf,true,true,true,strong_join_suggestion,2081,persons,census_language_used_at_home_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0229,OBS-GRG-AU-005,Alyawarr,GRG-AU-005,Alyawarr,aly,aly,true,true,true,strong_join_suggestion,1951,persons,census_language_used_at_home_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0230,OBS-GRG-AU-006,Pitjantjatjara,GRG-AU-006,Pitjantjatjara,pjt,pjt,true,true,true,strong_join_suggestion,3458,persons,census_language_used_at_home_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0231,OBS-GRG-AU-007,Gurindji,GRG-AU-007,Gurindji,gue,gue,true,true,true,strong_join_suggestion,623,persons,census_language_used_at_home_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0232,OBS-GRG-AU-008,Ngarinyman,GRG-AU-008,Ngarinyman,nbj,nbj,true,true,true,strong_join_suggestion,313,persons,census_language_used_at_home_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0233,OBS-GRG-AU-009,Nunggubuyu,GRG-AU-009,Nunggubuyu,nuy,nuy,true,true,true,strong_join_suggestion,283,persons,census_language_used_at_home_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0234,OBS-GRG-AU-010,Warumungu,GRG-AU-010,Warumungu,wrm,wrm,true,true,true,strong_join_suggestion,424,persons,census_language_used_at_home_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0235,OBS-GRG-PL-001,Polish,GRG-PL-001,Polish,pol,pol,true,true,true,strong_join_suggestion,37868618,persons,census_languages_used_at_home_multiple_response_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0236,OBS-GRG-PL-002,Silesian,GRG-PL-002,Silesian,szl,szl,true,true,true,strong_join_suggestion,467145,persons,census_languages_used_at_home_multiple_response_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0237,OBS-GRG-PL-003,German,GRG-PL-003,German,deu,deu,true,true,true,strong_join_suggestion,216342,persons,census_languages_used_at_home_multiple_response_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0238,OBS-GRG-PL-004,Kashubian,GRG-PL-004,Kashubian,csb,csb,true,true,true,strong_join_suggestion,89198,persons,census_languages_used_at_home_multiple_response_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0239,OBS-GRG-PL-005,Czech,GRG-PL-005,Czech,ces,ces,true,true,true,strong_join_suggestion,5328,persons,census_languages_used_at_home_multiple_response_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0240,OBS-GRG-PL-006,Ukrainian,GRG-PL-006,Ukrainian,ukr,ukr,true,true,true,strong_join_suggestion,55104,persons,census_languages_used_at_home_multiple_response_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0241,OBS-GRG-PL-007,Byelorussian,GRG-PL-007,Byelorussian,bel,bel,true,true,true,strong_join_suggestion,17325,persons,census_languages_used_at_home_multiple_response_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0242,OBS-GRG-PL-008,Polish Sign Language,GRG-PL-008,Polish Sign Language,pso,pso,true,true,true,strong_join_suggestion,9267,persons,census_languages_used_at_home_multiple_response_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0243,OBS-GRG-PL-009,Lemko,POP-PK-002,Punjabi,und,und,true,false,false,same_language_other_territory_review,88915544,persons,census_mother_tongue_persons,source_observation_not_candidate_ready,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0244,OBS-GRG-PL-009,Lemko,POP-PK-014,Kohistani,und,und,true,false,false,same_language_other_territory_review,1039007,persons,census_mother_tongue_persons,source_observation_not_candidate_ready,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0245,OBS-GRG-PL-009,Lemko,POP-NP-004,Tharu,und,und,true,false,false,same_language_other_territory_review,1714091,persons,census_mother_tongue_persons,source_observation_not_candidate_ready,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0246,OBS-GRG-PL-009,Lemko,POP-NP-006,Bajjika,und,und,true,false,false,same_language_other_territory_review,1133764,persons,census_mother_tongue_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0247,OBS-GRG-PL-009,Lemko,POP-ID-016,Indonesian Sign Language,und,und,true,false,false,same_language_other_territory_review,40373,persons,daily_language_at_home_age5plus_persons,generic_signed_source_label_unresolved,context_only_until_exact_signed_variety_is_proven,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0248,OBS-GRG-PL-009,Lemko,POP-PH-002,Bisaya/Binisaya,und,und,true,false,false,same_language_other_territory_review,4214122,households,households_language_generally_spoken_at_home,household_proxy,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0249,OBS-GRG-PL-009,Lemko,POP-ZW-007,Chibarwe,und,und,true,false,false,same_language_other_territory_review,3298,persons,census_mother_tongue_persons,source_observation_not_candidate_ready,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0250,OBS-GRG-PL-009,Lemko,TH-2010-004,Only others languages,und,und,true,false,false,same_language_other_territory_review,1901468,persons,census_usual_language_at_home_persons,macro_or_unresolved_source_label,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0251,OBS-GRG-PL-009,Lemko,TH-2010-006,Thaikueng,und,und,true,false,false,same_language_other_territory_review,787696,persons,census_usual_language_at_home_persons,macro_or_unresolved_source_label,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0252,OBS-GRG-PL-009,Lemko,TH-2010-008,Lao-krung,und,und,true,false,false,same_language_other_territory_review,177453,persons,census_usual_language_at_home_persons,macro_or_unresolved_source_label,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0253,OBS-GRG-PL-009,Lemko,TH-2010-010,Local languages,und,und,true,false,false,same_language_other_territory_review,958251,persons,census_usual_language_at_home_persons,macro_or_unresolved_source_label,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0254,OBS-GRG-PL-009,Lemko,TH-2010-012,Dialect and others in Thailand,und,und,true,false,false,same_language_other_territory_review,318012,persons,census_usual_language_at_home_persons,macro_or_unresolved_source_label,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0255,OBS-GRG-PL-009,Lemko,ZA-SIGN-UNSPEC-2022,Sign language (source label),und,und,true,false,false,same_language_other_territory_review,9308,persons,census_language_most_often_spoken_in_household_persons_age_1_plus,context_or_unresolved_source_category,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0256,OBS-GRG-PL-009,Lemko,ZA-KNS-CTX-2022,Khoi/Nama/San,und,und,true,false,false,same_language_other_territory_review,5917,persons,census_language_most_often_spoken_in_household_persons_age_1_plus,context_or_unresolved_source_category,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0257,OBS-GRG-PL-009,Lemko,ZA-OTHER-CTX-2022,Other (source label),und,und,true,false,false,same_language_other_territory_review,268068,persons,census_language_most_often_spoken_in_household_persons_age_1_plus,context_or_unresolved_source_category,context_or_sensitivity_only,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0258,OBS-GRG-PL-009,Lemko,GRG-PL-009,Lemko,und,,false,true,true,name_only_join_review,6147,persons,census_languages_used_at_home_multiple_response_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
JOIN-0259,OBS-GRG-PL-010,Lithuanian,GRG-PL-010,Lithuanian,lit,lit,true,true,true,strong_join_suggestion,5422,persons,census_languages_used_at_home_multiple_response_persons,source_named_language_observation,gross_upper_bound_pending_intervention_edges,false,Machine suggestion only; semantic audit and explicit intervention-edge factors remain required.
