universe_profile_id,display_name,profile_tag,source_profile_tag,disposition,candidate_id,candidate_target_name,observation_id,join_status,suggestion_status,semantic_join_status,candidate_ready_for_ranking,source_target_mapping_status,denominator_class,source_measure_type,learner_stratum,population_low,population_base,population_high,count_unit,reference_date_or_year,source_id,source_locator,source_url,source_value_status,derivation_method,typed_view_eligibility,source_transcribed_exactly,gross_population_only,source_rank_ready_claim,rank_ready_marginal_access,source_series_id,overlap_group_id,nonadditivity_group_id,nonadditivity_rule,supersedes_observation_ids,population_use,existing_supply_state,next_nonduplicative_action,caveats
GLB-032,Egyptian Arabic scaffold,arz-Arab-EG; Saidi and other profiles separate,arz-Arab-EG scaffold ceiling,shared_core_only,,Egypt territory population,SUP-037,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,territory_all_residents_ceiling,official_census_territory_population,Egypt residents,,94798827,,persons,2017,SUPSRC-EG-CENSUS-2017,"Final census results, national total",https://www.capmas.gov.eg/Admin/Pages%20Files/201710914947book.pdf,published_exact_census_total,none,context_only,true,true,false,false,ARZ-EG-TERRITORY-2017,ARZ-EG-TERRITORY-2017,,no_internal_alternative_row_registered,,gross_or_context_typed_view_only_not_direct_residual_rank,Large media supply; educational written convention unresolved.,Specify oral/audio/plain-language functions and exact orthography before reach credit.,"Egypt territory is not Egyptian-Arabic reader population; regional varieties remain. Territory population is not an Egyptian Arabic oral-use, MSA literacy, or comfortable-reader count. A locale scaffold ceiling only; no direct reach is assigned to an Egyptian-Arabic written edition."
GLB-033,Levantine Arabic profiles,apc-Arab with SY/LB/JO/PS locale layers,,shared_core_only,,,,no_current_candidate_profile,not_applicable,not_applicable,false,not_applicable,,,,,,,not_applicable,,,,,,,,,,not_applicable,false,,,,not_applicable,,unresolved_no_current_population_join,Formal MSA supply exists; emergency/local oral access varies.,Build country-specific emergency and spoken-to-MSA bridges.,Conflict/displacement and country varieties prevent one additive comfort count.
GLB-034,Iranian Persian,fa-Arab-IR,fa-Arab-IR,ranked_in_typed_view,,Iran territory population,SUP-038,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,territory_all_residents_ceiling,official_census_territory_population,Iran residents,,79926270,,persons,2016,SUPSRC-IR-CENSUS-2016,"Selected results: total population 79,926,270; mirror identifies Statistical Centre of Iran",https://irandataportal.syr.edu/wp-content/uploads/Iran_Census_2016_Selected_Results.pdf,mirrored_primary_source_document,none,context_only,true,true,false,false,FA-IR-TERRITORY-2016,FA-IR-TERRITORY-2016,,no_internal_alternative_row_registered,,gross_or_context_typed_view_only_not_direct_residual_rank,National supply substantial; open/advanced accessibility unknown.,Resolve denominator and exact tertiary/professional/frontier residual.,Do not merge Dari and Tajik populations or scripts. Territory includes non-Persian language populations and does not measure Persian literacy or academic comfort; cited URL is a mirror of the official selected-results document. Country ceiling only while an exact Persian-use census measure remains unresolved.
GLB-035,"Turkish, Turkey",tr-Latn-TR,tr-Latn-TR,ranked_in_typed_view,,Türkiye territory population,SUP-021,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,territory_all_residents_ceiling,administrative_register_territory_population,Residents of Türkiye,,85664944,,persons,2024-12-31,SUPSRC-TR-TUIK-ABPRS-2024,National resident population as of 31 December 2024,https://veriportali.tuik.gov.tr/en/press/53783,published_exact_administrative_total,none,context_only,true,true,false,false,TR-TUIK-2024,TR-TUIK-2024,,no_internal_alternative_row_registered,,gross_or_context_typed_view_only_not_direct_residual_rank,Strong mainstream supply.,Rank only in territory/proxy view; audit exact open/accessibility/frontier residual.,Territory and language-neutral literacy are not Turkish reader counts. Territory population is not a Turkish reader or academic-comfort count. Strong official-language/territory proxy only.
GLB-036,Standard Kiswahili with country layers,swh-Latn-TZ; swh-Latn-KE; swh-Latn-UG; swc-Latn-CD,swh/swc; locale outputs required,ranked_in_typed_view,,Kiswahili gross global users,SUP-025,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,published_or_derived_speaker_estimate,unesco_kiswahili_global_user_estimate,Unspecified L1/L2 global user universe,200000000,,,persons,2025,SUPSRC-UNESCO-SWAHILI-2025,More than 200 million speakers/users,https://www.unesco.org/en/articles/kiswahili-bridge-cultural-diversity-dialogue-and-digital-innovation,published_rounded_lower_bound,none,context_only,true,true,false,false,SWAHILI-GLOBAL-GROSS,SWAHILI-GLOBAL-COUNTRY-NONADDITIVE,SWAHILI-GLOBAL-COUNTRY-NONADDITIVE,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,Tanzania primary supply; DRC/Uganda gaps stronger.,DRC early-grade/local variety and Uganda L2 first; later bilingual STEM/TVET/research.,"Global headline is not a deduplicated written-reader count; DRC Congo Swahili is distinct. No synchronized proficiency, literacy, age, or locale definition; includes very different L1/L2 situations. Gross shared-core sensitivity only; do not allocate it to any one country edition."
GLB-036,Standard Kiswahili with country layers,swh-Latn-TZ; swh-Latn-KE; swh-Latn-UG; swc-Latn-CD,swh-Latn-TZ,ranked_in_typed_view,,Tanzania territory population,SUP-022,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,territory_all_residents_ceiling,official_census_territory_population,Tanzania residents,,61741120,,persons,2022,SUPSRC-TZ-CENSUS-2022,2022 national census population,https://sensa.nbs.go.tz/dissemination/results,published_exact_census_total,none,context_only,true,true,false,false,SWAHILI-COUNTRY-TERRITORY,SWAHILI-GLOBAL-COUNTRY-NONADDITIVE,SWAHILI-GLOBAL-COUNTRY-NONADDITIVE,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,Tanzania primary supply; DRC/Uganda gaps stronger.,DRC early-grade/local variety and Uganda L2 first; later bilingual STEM/TVET/research.,"Global headline is not a deduplicated written-reader count; DRC Congo Swahili is distinct. Territory does not equal comfortable Standard Kiswahili readership. Country ceiling; keep separate from Kenya, Uganda, DRC, and global users."
GLB-036,Standard Kiswahili with country layers,swh-Latn-TZ; swh-Latn-KE; swh-Latn-UG; swc-Latn-CD,swh-Latn-KE,ranked_in_typed_view,,Kenya territory population,SUP-023,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,territory_all_residents_ceiling,official_census_territory_population,Kenya residents,,47564296,,persons,2019,SUPSRC-KE-CENSUS-2019,2019 national census population,https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/,published_exact_census_total,none,context_only,true,true,false,false,SWAHILI-COUNTRY-TERRITORY,SWAHILI-GLOBAL-COUNTRY-NONADDITIVE,SWAHILI-GLOBAL-COUNTRY-NONADDITIVE,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,Tanzania primary supply; DRC/Uganda gaps stronger.,DRC early-grade/local variety and Uganda L2 first; later bilingual STEM/TVET/research.,Global headline is not a deduplicated written-reader count; DRC Congo Swahili is distinct. Territory does not equal comfortable Standard Kiswahili readership. Country ceiling; not additive to the UNESCO global gross count.
GLB-036,Standard Kiswahili with country layers,swh-Latn-TZ; swh-Latn-KE; swh-Latn-UG; swc-Latn-CD,swh-Latn-UG,ranked_in_typed_view,,Uganda territory population,SUP-024,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,territory_all_residents_ceiling,official_census_territory_population,Uganda residents,,45905417,,persons,2024,SUPSRC-UG-CENSUS-2024,2024 national census population,https://statistics.ubos.org/nphc/index,published_exact_census_total,none,context_only,true,true,false,false,SWAHILI-COUNTRY-TERRITORY,SWAHILI-GLOBAL-COUNTRY-NONADDITIVE,SWAHILI-GLOBAL-COUNTRY-NONADDITIVE,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,Tanzania primary supply; DRC/Uganda gaps stronger.,DRC early-grade/local variety and Uganda L2 first; later bilingual STEM/TVET/research.,Global headline is not a deduplicated written-reader count; DRC Congo Swahili is distinct. Kiswahili is being expanded largely as an L2; territory is not current functional reach. Country ceiling; not additive to the UNESCO global gross count.
GLB-036,Standard Kiswahili with country layers,swh-Latn-TZ; swh-Latn-KE; swh-Latn-UG; swc-Latn-CD,,ranked_in_typed_view,NAT-063,Tanzanian Swahili,,candidate_without_machine_strong_population_suggestion,none,unresolved,false,unresolved,,,,,,,not_applicable,,,,,,,,,,not_applicable,false,,,,not_applicable,,unresolved_population_join,Tanzania primary supply; DRC/Uganda gaps stronger.,DRC early-grade/local variety and Uganda L2 first; later bilingual STEM/TVET/research.,Global headline is not a deduplicated written-reader count; DRC Congo Swahili is distinct.
GLB-036,Standard Kiswahili with country layers,swh-Latn-TZ; swh-Latn-KE; swh-Latn-UG; swc-Latn-CD,,ranked_in_typed_view,NAT-064,Kenyan Swahili,,candidate_without_machine_strong_population_suggestion,none,unresolved,false,unresolved,,,,,,,not_applicable,,,,,,,,,,not_applicable,false,,,,not_applicable,,unresolved_population_join,Tanzania primary supply; DRC/Uganda gaps stronger.,DRC early-grade/local variety and Uganda L2 first; later bilingual STEM/TVET/research.,Global headline is not a deduplicated written-reader count; DRC Congo Swahili is distinct.
GLB-037,Hausa Boko country outputs,ha-Latn-NG; ha-Latn-NE,ha-Latn-NG; ha-Latn-NE,unresolved_no_comparable_count,,Hausa L1 estimate,SUP-026,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,published_or_derived_speaker_estimate,literature_estimated_first_language_speakers,Unspecified global L1 universe,,58000000,,persons,2022,SUPSRC-NEWMAN-HAUSA-2022,Introductory speaker estimate near 60 million L1,https://assets.cambridge.org/97810091/24300/excerpt/9781009124300_excerpt.pdf,published_rounded_literature_estimate,none,context_only,true,true,false,false,HAUSA-GLOBAL-ESTIMATES,HAUSA-GLOBAL-ESTIMATES-ALTERNATIVES,HAUSA-GLOBAL-ESTIMATES-ALTERNATIVES,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,Early readers exist; advanced STEM/TVET/professional supply thinner.,"Resolve denominator; foundational/functional boko, country bridges, optional Ajami/audio.","60M and 94M source universes differ; optional Ajami has separate unknown readership. Rounded literature estimate; does not define literacy, script, or country locale. Alternative to total-user SUP-027; never add them."
GLB-037,Hausa Boko country outputs,ha-Latn-NG; ha-Latn-NE,ha-Latn-NG; ha-Latn-NE,unresolved_no_comparable_count,,Hausa total-user estimate,SUP-027,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,published_or_derived_speaker_estimate,literature_estimated_l1_l2_users,Unspecified global L1/L2 universe,,94000000,,persons,2022,SUPSRC-WORLDBANK-HAUSA-2022,Broad Hausa user universe reported in cross-border synthesis,https://documents1.worldbank.org/curated/en/099150306212220991/pdf/P176149083852a0500af9a09c2327c00d37.pdf,published_rounded_literature_estimate,none,context_only,true,true,false,false,HAUSA-GLOBAL-ESTIMATES,HAUSA-GLOBAL-ESTIMATES-ALTERNATIVES,HAUSA-GLOBAL-ESTIMATES-ALTERNATIVES,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,Early readers exist; advanced STEM/TVET/professional supply thinner.,"Resolve denominator; foundational/functional boko, country bridges, optional Ajami/audio.",60M and 94M source universes differ; optional Ajami has separate unknown readership. Rounded heterogeneous estimate; written boko/Ajami proficiency and locale not established. Alternative to L1 SUP-026; never add them.
GLB-037,Hausa Boko country outputs,ha-Latn-NG; ha-Latn-NE,,unresolved_no_comparable_count,NAT-069,Hausa,,candidate_without_machine_strong_population_suggestion,none,unresolved,false,unresolved,,,,,,,not_applicable,,,,,,,,,,not_applicable,false,,,,not_applicable,,unresolved_population_join,Early readers exist; advanced STEM/TVET/professional supply thinner.,"Resolve denominator; foundational/functional boko, country bridges, optional Ajami/audio.",60M and 94M source universes differ; optional Ajami has separate unknown readership.
GLB-038,Nigerian Pidgin / Naijá,pcm-Latn-NG,pcm-Latn-NG,unresolved_no_comparable_count,,Nigerian Pidgin oral-use estimate,SUP-028,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,published_or_derived_speaker_estimate,literature_estimated_oral_users,Nigeria oral L1/L2 user universe,80000000,,112000000,persons,2024,SUPSRC-YAKPO-PCM-2024,Published range 80–112 million oral users,https://journals.sagepub.com/doi/10.1177/00020397241263364,published_literature_interval,published interval only; no point estimate,context_only,true,true,false,false,PCM-NG-ORAL-2024,PCM-NG-ORAL-2024,,no_internal_alternative_row_registered,,gross_or_context_typed_view_only_not_direct_residual_rank,Strong oral reach; educational written uptake uncertain.,Audio/basic-phone practical modules first; measure orthography uptake before text rank.,Nigeria territory and oral users do not establish standardized written readership. Oral use does not establish written orthography uptake or educational reading. Audio-first sensitivity; written reader reach stays unresolved.
GLB-038,Nigerian Pidgin / Naijá,pcm-Latn-NG,,unresolved_no_comparable_count,NAT-072,Nigerian Pidgin,,candidate_without_machine_strong_population_suggestion,none,unresolved,false,unresolved,,,,,,,not_applicable,,,,,,,,,,not_applicable,false,,,,not_applicable,,unresolved_population_join,Strong oral reach; educational written uptake uncertain.,Audio/basic-phone practical modules first; measure orthography uptake before text rank.,Nigeria territory and oral users do not establish standardized written readership.
GLB-039,Bahasa Indonesia,id-Latn-ID,,forward_residual_audit,CMP-ID-ID,Indonesian Open Logic complete baseline,,candidate_without_machine_strong_population_suggestion,none,unresolved,false,unresolved,,,,,,,not_applicable,,,,,,,,,,not_applicable,false,,,,not_applicable,,unresolved_population_join,Open Logic 722/722 and broad 40-course program; remaining roles/access/professional needs exact.,No duplicate logic/basic math; finish exact program roles then evidence-to-practice/research core.,Oral ability is not written academic comfort; overlaps Javanese and other home languages.
GLB-039,Bahasa Indonesia,id-Latn-ID,Latin,forward_residual_audit,NAT-121,Bahasa Indonesia,POP-ID-018,machine_strong_join_suggestion_pending_semantic_audit,strong_join_suggestion,not_audited_machine_suggestion,false,exact_named_functional_language_population_ceiling_for_id_Latn_ID,functional_language_ability_or_estimate,official_long_form_census_able_to_speak_indonesian_persons_age5plus,population_age_5_plus,,248501794,,persons,2022,PM-S021,"TOTAL row; 248,501,794 able to speak Indonesian of 253,679,348 persons aged 5+",,source_observation_transcribed_exactly,,context_only_pending_semantic_join_audit,true,true,false,false,,,,no_cross_row_nonadditivity_group_recorded,,gross_or_context_typed_view_only_not_direct_residual_rank,Open Logic 722/722 and broad 40-course program; remaining roles/access/professional needs exact.,No duplicate logic/basic math; finish exact program roles then evidence-to-practice/research core.,"Oral ability is not written academic comfort; overlaps Javanese and other home languages. The BPS definition establishes oral functional Indonesian only. It does not establish literacy, academic reading comfort, educational deprivation, or unique readership. Low and high source bounds are unreported, so the model uses the published point as base/high and zero as the evidence-bounded low sensitivity."
GLB-040,Javanese,jv-Latn-ID,Latin,ranked_in_typed_view,NAT-038,Javanese,POP-ID-001,machine_strong_join_suggestion_pending_semantic_audit,strong_join_suggestion,not_audited_machine_suggestion,false,source_named_language_observation,home_or_usual_language_use,daily_language_at_home_age5plus_persons,large_regional_home_language,68044660,68044660,68044660,persons,2010,PM-S005,"Table L4.1, printed p. 47",,source_observation_transcribed_exactly,,context_only_pending_semantic_join_audit,true,true,false,false,,,,no_cross_row_nonadditivity_group_recorded,,gross_or_context_typed_view_only_not_direct_residual_rank,Advanced Indonesian bridge supply exists; Javanese scientific supply limited.,Bilingual/audio terminology transfer before duplicating the full advanced corpus.,Explicit subset/overlap edge with Indonesian is mandatory. Register and dialect choice remain relevant.
GLB-041,Vietnamese,vi-Latn-VN,vi-Latn-VN,ranked_in_typed_view,NAT-028,Vietnamese,ASSEC-VN-VI-001,machine_strong_join_suggestion_pending_semantic_audit,strong_join_suggestion,not_audited_machine_suggestion,false,exact_named_language_and_country_match_to_NAT-028; source does not establish orthography,published_or_derived_speaker_estimate,peer_reviewed_published_lower_bound_speakers,Vietnam_total_Vietnamese_speakers_L1_L2_unspecified,89000000,89000000,,persons,2016 publication; population estimate vintage not stated,ASSEC-S007,PubMed XML PMID 27172848; Abstract/AbstractText[@Label='PURPOSE']; first sentence; DOI 10.3109/17549507.2015.1101162,,source_observation_transcribed_exactly,,context_only_pending_semantic_join_audit,true,true,false,false,ASSEC-VN-VI-SPEAKERS,ASSEC-VN-VI-SPEAKERS,ASSEC-VN-VI-SPEAKERS,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,National digital supply exists but is fragmented.,"Coherent TVET-university data, green industry, health, MSME and research-method packages.","Territory and language reach are distinct; minority-language early grades remain separate. The peer-reviewed abstract says over 89 million people in Vietnam. 89000000 is encoded as the reported rounded threshold, not an exact point count; the true high bound and L1/L2 split are unstated."
GLB-042,Thai,th-Thai-TH,Thai,ranked_in_typed_view,NAT-029,Thai,TH-2010-003,machine_strong_join_suggestion_pending_semantic_audit,strong_join_suggestion,not_audited_machine_suggestion,false,derived_exact_thai_usable_union,derived_union_of_census_language_strata,derived_union_of_mutually_exclusive_census_strata_persons,usual_home_language_population,64080191,64080191,64080191,persons,2010-09-01,TH-S001,"Derived from Table 7, PDF p. 98: 59,866,190 only Thai + 4,214,001 Thai and other languages",,source_observation_transcribed_exactly,,context_only_pending_semantic_join_audit,true,true,false,false,THAI-UNION,THAI-UNION,THAI-UNION,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,National supply substantial; open/self-study residual unquantified.,Audit exact secondary/TVET/tertiary/open/accessibility gaps.,"Derived union assumptions and minority-language overlap must remain visible. Use this union for a Thai edition; never add TH-2010-001 or TH-2010-002. Exact arithmetic union of two published mutually exclusive categories, not a mother-tongue count or present-day projection."
GLB-043,"Japanese, Japan",ja-Jpan-JP,Jpan,forward_residual_audit,NAT-123,Japanese,POP-JP-001,machine_strong_join_suggestion_pending_semantic_audit,strong_join_suggestion,not_audited_machine_suggestion,false,territory_ceiling_with_ja_Jpan_JP_profile_mapping,territory_all_residents_ceiling,official_census_territory_population_gross_ceiling,national written-standard potential population,126146099,126146099,126146099,persons,2020-10-01,PM-S023,"Basic Complete Tabulation, Table 1, 2020 exact population 126,146,099",,source_observation_transcribed_exactly,,context_only_pending_semantic_join_audit,true,true,false,false,JP-2020-TOTAL,JP-2020-TOTAL,JP-2020-TOTAL,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,Strong school and research supply; open/accessibility/nonattendance/frontier gaps remain.,"Accessible grades 5-9 bridge, research methods, then exact advanced algebraic-geometry gaps.","Territory is not Japanese-language or underserved-reader count. Japan's census total includes residents regardless of language and is not a Japanese comfortable-reader or underserved-person count. Strong compulsory-school and advanced supply reduces forward duplication but does not establish open-license, accessibility, postgraduate, or research-frontier completeness."
GLB-044,"Korean, Republic of Korea",ko-Kore-KR,ko-Kore-KR,forward_residual_audit,,Republic of Korea territory population,SUP-029,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,territory_all_residents_ceiling,official_census_territory_population,Republic of Korea census population,,51829136,,persons,2020,SUPSRC-KR-CENSUS-2020,National total population,https://sri.kostat.go.kr/boardDownload.es?bid=203&list_no=391020&seq=17,published_exact_census_total,none,context_only,true,true,false,false,KO-KR-2020,KO-KR-2020,,no_internal_alternative_row_registered,,gross_or_context_typed_view_only_not_direct_residual_rank,Strong digital course supply with portability/accessibility gaps.,Offline life-capability and research reproducibility packages; exact advanced residual audit.,Territory is not a Korean reader count and excludes DPRK conditions. Territory includes non-Korean home-language populations and does not measure literacy or academic comfort. ROK only; no inference about DPRK.
GLB-045,"Korean, DPRK",ko-Kore-KP,,unresolved_no_comparable_count,,,,no_current_candidate_profile,not_applicable,not_applicable,false,not_applicable,,,,,,,not_applicable,,,,,,,,,,not_applicable,false,,,,not_applicable,,unresolved_no_current_population_join,Unresolved.,Obtain authoritative current supply/connectivity/access evidence before ranking.,Do not infer DPRK access from ROK platforms or combine populations silently.
GLB-046,"Filipino, Philippines",fil-Latn-PH,fil-Latn-PH,unresolved_no_comparable_count,,Philippines territory population,SUP-030,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,territory_all_residents_ceiling,official_census_territory_population,Philippines residents,,109035343,,persons,2020-05-01,SUPSRC-PH-CENSUS-2020,Official national population count,https://psa.gov.ph/content/2020-census-population-and-housing-2020-cph-population-counts-declared-official-president,published_exact_census_total,none,context_only,true,true,false,false,FIL-PH-2020,FIL-PH-2020,,no_internal_alternative_row_registered,,gross_or_context_typed_view_only_not_direct_residual_rank,DepEd/TESDA/UPOU/STARBOOKS exist; home Internet gaps large.,Resolve functional denominator; Filipino-English STEM-Kabuhayan with replaceable home-language tracks.,"Filipino is not every learner's L1 and Tagalog household counts are not national competence. Territory is not Filipino L1, functional literacy, or comfortable-reader reach; Filipino is not every learner's home language. Use only as a ceiling while functional Filipino reach remains unresolved."
GLB-046,"Filipino, Philippines",fil-Latn-PH,,unresolved_no_comparable_count,NAT-033,Filipino,,candidate_without_machine_strong_population_suggestion,none,unresolved,false,unresolved,,,,,,,not_applicable,,,,,,,,,,not_applicable,false,,,,not_applicable,,unresolved_population_join,DepEd/TESDA/UPOU/STARBOOKS exist; home Internet gaps large.,Resolve functional denominator; Filipino-English STEM-Kabuhayan with replaceable home-language tracks.,Filipino is not every learner's L1 and Tagalog household counts are not national competence.
GLB-047,Burmese,my-Mymr-MM,my-Mymr-MM,ranked_in_typed_view,NAT-030,Burmese,ASSEC-MM-MY-001,machine_strong_join_suggestion_pending_semantic_audit,strong_join_suggestion,not_audited_machine_suggestion,false,exact_national_language_and_territory_core_of_NAT-030; displaced cohorts excluded,functional_language_ability_or_estimate,derived_cldr_territory_functional_language_users,functional_literate_language_users_L1_or_later_language,,36817344,,persons,2026-03-17 CLDR release; component estimate year not stated,ASSEC-S006,cldr_target_derivations.md row my-Mymr-MM; supplementalData.xml XPath /supplementalData/territoryInfo/territory[@type='MM'] and languagePopulation[@type='my'],,source_observation_not_exactly_transcribed,,context_only_pending_semantic_join_audit,false,true,false,false,ASSEC-MM-MY-FUNCTIONAL,ASSEC-MM-MY-FUNCTIONAL,ASSEC-MM-MY-FUNCTIONAL,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,Supply disrupted and uneven.,Emergency/offline foundational and transition packages with exact minority-language overlays.,"Territory includes non-Burmese L1 communities. Derived from territory population 57527100 times 64 percent. No percentage rounding rule or interval is published. Master ALG-MM-L006 is a sample-case category labelled Myanmar, not a population estimate. This row excludes displaced cohorts in NAT-030."
GLB-048,Amharic,am-Ethi-ET,am-Ethi-ET,ranked_in_typed_view,,Amharic language-of-instruction reach estimate,SUP-032,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,education_cohort,published_language_of_instruction_population_estimate,Broad school language-of-instruction population,,56900000,,persons,2018 estimate,SUPSRC-UNICEF-AMHARIC-LOI,Amharic broad language-of-instruction estimate,https://www.unicef.org/flnhub/fr/media/1866/file/Module-4-Language-of-instruction-PPT-%28English%29.pdf.pdf,published_rounded_program_estimate,none,context_only,true,true,false,false,AMH-ET-LOI,AMH-ET-L1-LOI-NONADDITIVE,AMH-ET-L1-LOI-NONADDITIVE,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,Primary/official supply exists; tertiary/professional discontinuity.,"Secondary-tertiary STEM, professional/research bridge and offline delivery.","Broad estimate is not an exact written-reader count. Not L1, not a census, and not measured comfortable readership. Alternative educational-reach sensitivity to master observation POP-ET-002; never add them."
GLB-048,Amharic,am-Ethi-ET,Ethiopic,ranked_in_typed_view,NAT-065,Amharic,POP-ET-002,machine_strong_join_suggestion_pending_semantic_audit,strong_join_suggestion,not_audited_machine_suggestion,false,source_named_language_observation,mother_tongue_or_first_language,census_mother_tongue_persons,large_national_mother_tongue,21634396,21634396,21634396,persons,2007,PM-S020,"Table 3.2, printed pp. 91-93",,source_observation_transcribed_exactly,,context_only_pending_semantic_join_audit,true,true,false,false,,AMH-ET-L1-LOI-NONADDITIVE,AMH-ET-L1-LOI-NONADDITIVE,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,Primary/official supply exists; tertiary/professional discontinuity.,"Secondary-tertiary STEM, professional/research bridge and offline delivery.",Broad estimate is not an exact written-reader count. Old census observation; not projected to the present.
GLB-049,Oromo exact variety profiles,gaz/hae/gax/orc; locale outputs unresolved,gaz/hae/gax/orc unresolved,unresolved_no_comparable_count,,Oromia territory projection,SUP-034,supplemental_profile_link_context_only,not_applicable,profile_id_explicit_but_not_rank_approved,false,supplement_context_only,territory_all_residents_ceiling,official_regional_population_projection,Residents of Oromia region,,42689000,,persons,2025 projection,SUPSRC-ET-POPULATION-PROJECTION-2025,Oromia regional projection,https://ess.gov.et/wp-content/uploads/2026/04/projected_population-2025-g.c.pdf,published_rounded_official_projection,none,context_only,true,true,false,false,OROMO-ET-REGION,OROMO-ET-L1-REGION-NONADDITIVE,OROMO-ET-L1-REGION-NONADDITIVE,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,Supply varies by variety and region.,Resolve exact profiles and secondary/agriculture/health need.,Oromia territory and Oromo macrolanguage are not one edition population. Region is multilingual; projection is not an Oromo-language or reader count. Alternative ceiling to master observation POP-ET-001; never add them.
GLB-049,Oromo exact variety profiles,gaz/hae/gax/orc; locale outputs unresolved,Latin,unresolved_no_comparable_count,NAT-066,Oromo,POP-ET-001,machine_strong_join_suggestion_pending_semantic_audit,strong_join_suggestion,not_audited_machine_suggestion,false,source_observation_not_candidate_ready,mother_tongue_or_first_language,census_mother_tongue_persons,large_national_mother_tongue,24930424,24930424,24930424,persons,2007,PM-S020,"Table 3.2, printed pp. 91-93",,source_observation_transcribed_exactly,,context_only_pending_semantic_join_audit,true,true,false,false,,OROMO-ET-L1-REGION-NONADDITIVE,OROMO-ET-L1-REGION-NONADDITIVE,never_sum_rows_sharing_overlap_group_id,,gross_or_context_typed_view_only_not_direct_residual_rank,Supply varies by variety and region.,Resolve exact profiles and secondary/agriculture/health need.,Oromia territory and Oromo macrolanguage are not one edition population. Old census observation; not projected to the present.
GLB-050,Standard Yoruba,yo-Latn-NG,,unresolved_no_comparable_count,NAT-070,Yoruba,,candidate_without_machine_strong_population_suggestion,none,unresolved,false,unresolved,,,,,,,not_applicable,,,,,,,,,,not_applicable,false,,,,not_applicable,,unresolved_population_join,School/cultural supply exists; advanced practical supply thin.,"Resolve population/literacy join; STEM, health, finance and agriculture sequence.",Nigeria territory and unjoined literacy percentages cannot be multiplied without matching strata.
GLB-051,Standard Igbo,ig-Latn-NG,,unresolved_no_comparable_count,NAT-071,Igbo,,candidate_without_machine_strong_population_suggestion,none,unresolved,false,unresolved,,,,,,,not_applicable,,,,,,,,,,not_applicable,false,,,,not_applicable,,unresolved_population_join,Supply inventory incomplete.,Resolve standard/profile and exact foundational-to-tertiary residual.,Continuum and standardized literacy require evidence.
